Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Shrubland,311,144,99,70,71,150,198,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Non_Wetland,0,0,0,0,0,0,30,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Grassland,0,177,47,20,31,88,152,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Bareland,233,82,0,46,35,19,109,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Built-up,196,112,72,0,14,122,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Water,657,200,232,4,0,286,419,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Cropland,429,0,150,75,43,144,242,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Forest,444,199,47,46,54,0,212,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Non_Water,4,2,1,0,3,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRM_M_R,Wetland,323,107,27,1,134,131,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Non_Wetland,8,0,3,0,6,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Shrubland,127,0,78,42,87,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Grassland,0,0,44,55,60,20,0,262,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Cropland,590,0,191,160,171,14,0,352,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Bareland,169,0,0,31,209,2,0,101,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Built-up,128,0,50,0,26,0,0,108,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Water,347,0,47,31,0,10,0,504,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Forest,337,0,87,141,159,0,0,731,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Non_Water,3,0,0,0,7,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRM_M_R,Wetland,184,0,10,7,251,36,0,528,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Non_Wetland,7,0,6,0,4,2,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Grassland,0,8,127,16,97,52,0,301,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Bareland,135,20,0,8,75,3,0,101,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Built-up,160,3,181,0,10,7,0,151,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Water,294,19,248,17,0,92,0,547,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Forest,282,45,247,13,192,0,0,709,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Non_Water,2,0,4,0,6,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Shrubland,108,9,95,13,80,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Cropland,486,0,409,59,127,67,0,459,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRM_M_R,Wetland,159,29,73,5,326,83,0,397,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Shrubland,0,0,0,0,0,0,0,0,287,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Grassland,0,0,0,0,9,0,21,0,264,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Water,0,0,0,0,0,0,414,0,486,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Bareland,0,0,0,0,10,0,14,0,109,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Built-up,0,0,0,0,0,0,7,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Cropland,0,0,0,0,10,0,11,0,285,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Forest,0,0,0,0,4,0,162,0,283,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRM_M_R,Wetland,0,0,0,0,1,0,0,0,623,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Shrubland,0,0,0,0,160,0,0,0,0,71,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Built-up,0,0,0,0,13,0,0,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Grassland,0,0,0,0,113,0,0,0,0,100,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Water,0,0,0,0,0,0,0,0,0,498,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Forest,0,0,0,0,102,0,0,0,0,116,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Bareland,0,0,0,0,118,0,0,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Cropland,0,0,0,0,133,0,0,0,0,84,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRM_M_R,Wetland,0,0,0,0,317,0,0,0,0,191,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Grassland,0,329,42,59,9,220,21,288,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Bareland,40,262,0,112,10,65,14,268,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Built-up,47,142,5,0,0,51,7,144,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Water,71,556,115,52,0,259,414,683,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Forest,233,362,49,95,4,0,162,357,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Cropland,102,0,23,81,10,153,11,420,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Shrubland,27,50,21,13,0,54,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRM_M_R,Wetland,22,180,23,4,1,140,0,109,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Grassland,0,243,4,108,58,110,19,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Shrubland,0,138,0,84,55,88,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Bareland,0,129,0,71,7,25,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Built-up,0,31,0,0,2,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Forest,0,136,0,107,176,0,64,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Water,0,62,34,6,0,17,49,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Wetland,0,23,0,2,132,35,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRM_M_R,Cropland,0,0,0,90,19,70,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Shrubland,72,161,87,0,87,232,74,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Water,24,82,129,0,0,238,178,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Cropland,23,0,61,0,30,111,40,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Wetland,49,45,8,0,74,226,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Built-up,1,68,13,0,2,132,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Forest,40,61,29,0,16,0,29,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Bareland,1,69,0,0,20,27,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRM_M_R,Grassland,0,198,97,0,93,219,98,0,0,0,0,0
