Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Shrubland,273,97,86,100,24,132,70,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Grassland,0,173,57,53,14,190,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Non_Wetland,0,0,0,0,0,0,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Bareland,241,89,0,95,14,44,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Built-up,212,122,99,0,13,119,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Water,321,31,53,3,0,125,173,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Forest,573,186,80,108,26,0,190,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Cropland,454,0,179,122,27,225,49,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Non_Water,3,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Wetland,94,19,11,1,19,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Lichens_and_Mosses,3,3,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTN_M_R,Permanent_ice_and_snow,22,2,10,5,1,3,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Non_Wetland,3,0,1,0,1,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Shrubland,66,0,71,24,30,50,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Grassland,0,0,31,42,19,88,0,293,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Bareland,145,0,0,70,77,21,0,110,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Built-up,111,0,85,0,39,17,0,147,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Water,64,0,29,23,0,107,0,215,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Forest,421,0,187,91,50,0,0,928,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Non_Water,0,0,0,0,0,2,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Cropland,428,0,191,213,29,124,0,522,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Wetland,24,0,11,6,14,49,0,145,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Lichens_and_Mosses,2,0,0,1,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTN_M_R,Permanent_ice_and_snow,11,0,17,0,3,4,0,24,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Non_Wetland,0,0,1,0,2,1,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Grassland,0,11,142,34,18,86,0,298,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Bareland,83,32,0,29,22,5,0,101,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Forest,479,14,335,43,110,0,0,883,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Built-up,142,23,204,0,18,3,0,143,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Water,57,1,95,8,0,77,0,259,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Non_Water,0,0,0,0,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Shrubland,99,6,83,21,27,28,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Cropland,496,0,383,163,18,81,0,418,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Wetland,62,0,30,2,64,13,0,83,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Lichens_and_Mosses,3,0,2,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTN_M_R,Permanent_ice_and_snow,19,0,45,0,0,0,0,16,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTN_M_R,Shrubland,0,0,0,0,0,0,0,0,117,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTN_M_R,Grassland,0,0,0,0,4,0,17,0,86,0,0,0
