Dataset,MajorityClass,Grassland,Bareland,Forest,Cropland,Built-up,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Shrubland,557,92,196,60,82,216,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Non_Wetland,21,3,7,8,2,35,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Grassland,0,78,377,286,74,295,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Bareland,1643,0,264,140,90,732,255,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Built-up,629,173,277,58,0,101,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Water,2198,720,714,378,36,1490,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Forest,1996,143,0,253,174,807,156,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Cropland,1127,110,272,0,67,268,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Wetland,3245,417,932,669,91,0,479,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Non_Water,6,1,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Lichens_and_Mosses,1,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R,Permanent_ice_and_snow,27,1,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Non_Wetland,13,10,6,0,6,27,8,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Shrubland,118,110,50,0,43,80,71,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Grassland,0,446,321,0,167,576,425,765,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Cropland,609,294,194,0,86,488,432,463,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Wetland,797,1496,754,0,216,0,2174,1179,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Bareland,250,0,81,0,249,211,944,396,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Built-up,148,188,69,0,0,77,142,247,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Water,432,861,344,0,257,651,0,654,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Forest,667,703,0,0,372,869,693,1492,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Non_Water,0,0,0,0,0,0,6,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,Permanent_ice_and_snow,3,4,0,0,2,0,0,11,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Non_Wetland,18,11,3,1,0,27,2,17,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Grassland,0,512,252,144,81,543,135,1008,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Wetland,1739,1177,771,15,22,0,940,2109,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Bareland,770,0,52,15,67,161,319,606,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Built-up,260,417,51,23,0,86,63,323,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Water,931,1089,540,14,46,1117,0,1222,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Forest,839,751,0,96,152,950,324,1880,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Non_Water,2,1,0,1,0,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Shrubland,129,90,23,4,17,76,25,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Cropland,555,481,126,0,47,520,125,636,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,Permanent_ice_and_snow,2,19,0,0,0,1,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Shrubland,0,0,0,0,0,0,0,0,622,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Wetland,0,0,0,0,0,0,155,0,4807,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Grassland,0,0,0,0,0,176,9,0,2142,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Water,0,0,0,0,0,1190,0,0,2252,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Forest,0,0,0,0,0,625,132,0,2872,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Bareland,0,0,0,0,0,361,70,0,1630,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Built-up,0,0,0,0,0,95,7,0,293,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Cropland,0,0,0,0,0,147,3,0,1155,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Grassland,0,0,0,0,0,0,664,0,0,223,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Water,0,0,0,0,0,0,0,0,0,1069,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Cropland,0,0,0,0,0,0,552,0,0,137,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Bareland,0,0,0,0,0,0,987,0,0,429,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Shrubland,0,0,0,0,0,0,131,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Wetland,0,0,0,0,0,0,2302,0,0,1077,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Built-up,0,0,0,0,0,0,111,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,Forest,0,0,0,0,0,0,614,0,0,312,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Grassland,0,215,782,705,156,176,9,634,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Wetland,613,407,960,795,158,0,163,884,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Bareland,289,0,541,1035,508,390,95,589,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Built-up,216,78,194,334,0,97,7,233,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Forest,1073,334,0,798,262,653,135,736,0,0,67,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Water,531,474,912,845,301,1292,0,853,0,0,27,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Shrubland,76,43,94,82,20,1,0,0,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Cropland,332,70,559,0,60,147,3,327,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,Permanent_ice_and_snow,2,0,13,18,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Grassland,0,49,323,947,433,736,261,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Forest,0,16,0,653,595,927,521,0,0,0,0,6
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Shrubland,0,6,93,168,154,170,69,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Wetland,0,148,696,695,475,0,899,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Bareland,0,0,214,178,403,540,524,0,0,0,0,18
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Built-up,0,27,35,29,0,30,19,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Water,0,332,175,267,273,832,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Cropland,0,9,37,0,70,94,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,Permanent_ice_and_snow,0,0,4,0,12,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Shrubland,83,99,306,118,0,117,90,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Wetland,613,497,1849,600,0,0,1098,0,0,0,0,20
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Forest,237,188,0,221,0,194,218,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Bareland,20,0,246,116,0,288,331,0,0,0,0,42
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Water,108,556,603,229,0,437,0,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Cropland,116,135,158,0,0,32,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Built-up,19,151,279,80,0,20,63,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,Grassland,0,329,695,440,0,315,255,0,0,0,0,29
