Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Shrubland,245,66,85,58,112,25,146,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Non_Wetland,0,0,0,0,0,0,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Grassland,0,87,32,10,56,1,150,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Bareland,269,45,0,87,17,17,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Built-up,115,44,59,0,27,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Water,502,27,71,7,233,0,475,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Forest,578,74,73,71,0,105,373,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Cropland,315,0,121,61,132,9,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Non_Water,3,1,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Wetland,270,33,17,0,90,83,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Lichens_and_Mosses,1,1,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R,Permanent_ice_and_snow,14,0,10,4,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Non_Wetland,6,0,1,0,2,2,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Shrubland,59,0,50,13,32,45,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Grassland,0,0,34,9,41,12,0,189,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Cropland,305,0,76,122,14,25,0,262,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Bareland,78,0,0,45,14,175,0,149,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Built-up,24,0,59,0,5,29,0,62,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Water,32,0,27,15,229,0,0,265,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Forest,144,0,154,67,0,141,0,679,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Non_Water,1,0,0,0,0,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Wetland,47,0,14,4,159,201,0,176,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,Permanent_ice_and_snow,0,0,31,0,2,9,0,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Non_Wetland,0,0,4,0,4,4,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Grassland,0,58,96,3,111,82,0,282,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Bareland,58,21,0,20,5,66,0,97,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Forest,145,55,258,4,0,244,0,846,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Non_Water,0,0,1,0,0,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Water,1,5,156,1,202,0,0,518,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Shrubland,54,20,73,5,31,50,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Cropland,206,0,200,41,40,53,0,253,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Built-up,36,15,127,0,1,19,0,46,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Wetland,0,11,128,2,165,325,0,398,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Lichens_and_Mosses,1,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,Permanent_ice_and_snow,8,0,32,0,0,3,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Shrubland,0,0,0,0,0,0,0,0,223,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Water,0,0,0,0,0,0,332,0,472,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Forest,0,0,0,0,0,37,191,0,594,0,0,0
