Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Shrubland,375,114,102,66,145,28,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Grassland,0,452,155,121,345,41,87,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Bareland,325,164,0,90,58,3,45,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Built-up,571,285,234,0,278,2,52,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Water,1855,555,513,109,429,198,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Forest,1289,424,100,99,0,47,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Non_Wetland,0,0,0,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Cropland,918,0,307,188,305,20,141,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Non_Water,3,0,0,0,0,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Wetland,797,190,97,11,123,0,155,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Lichens_and_Mosses,1,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R,Permanent_ice_and_snow,101,17,32,5,31,1,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Non_Wetland,0,0,4,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Grassland,0,127,222,141,223,0,139,804,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Bareland,162,18,0,50,10,0,147,162,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Forest,533,114,255,128,0,0,113,1322,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Built-up,249,62,327,0,28,0,41,259,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Non_Water,2,0,1,0,0,0,2,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Water,410,106,347,171,313,0,0,1122,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Shrubland,72,3,68,11,12,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Cropland,665,0,429,233,134,0,116,702,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Wetland,114,55,77,6,122,0,187,549,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,Permanent_ice_and_snow,14,3,23,3,5,0,6,64,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Shrubland,0,0,0,0,0,0,0,0,125,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Water,0,0,0,0,0,884,0,0,392,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Bareland,0,0,0,0,0,44,0,0,23,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Grassland,0,0,0,0,0,188,17,0,405,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Cropland,0,0,0,0,0,75,1,0,211,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Forest,0,0,0,0,0,290,17,0,254,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Built-up,0,0,0,0,0,57,7,0,22,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Wetland,0,0,0,0,0,0,1,0,561,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,4,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Shrubland,131,0,35,31,51,0,38,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Grassland,0,0,21,117,308,0,155,335,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Cropland,908,0,164,348,200,0,156,353,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Bareland,299,0,0,115,13,0,245,94,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Non_Wetland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Built-up,350,0,62,0,48,0,63,119,0,0,0,0
