Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Grassland,168,35,43,29,6,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Non_Wetland,5,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Bareland,85,13,0,22,0,14,133,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Cropland,119,0,25,40,0,1,150,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Built-up,72,11,35,0,0,0,116,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Water,286,1,139,6,34,0,207,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Forest,0,11,67,55,16,58,296,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Shrubland,20,4,2,6,0,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Wetland,61,0,9,0,0,20,39,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRP_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Non_Wetland,0,0,1,0,4,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Grassland,45,0,60,21,55,25,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Cropland,44,0,29,21,22,1,233,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Bareland,28,0,0,22,34,46,210,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Built-up,14,0,40,0,15,13,58,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Water,59,0,15,8,158,0,308,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Forest,0,0,139,68,330,134,532,33,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Shrubland,4,0,11,4,8,4,11,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Wetland,0,0,4,0,0,25,31,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRP_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Non_Wetland,0,0,1,0,2,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Forest,0,20,361,30,198,211,443,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Grassland,18,21,173,26,29,40,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Shrubland,1,3,19,3,3,6,15,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Built-up,0,2,100,0,3,5,55,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Water,17,0,199,5,25,0,154,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Cropland,6,0,144,26,16,12,146,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Wetland,2,0,24,0,0,46,42,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Lichens_and_Mosses,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRP_M_R,Bareland,2,0,0,5,2,7,20,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Grassland,0,0,0,0,25,23,0,0,89,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Forest,0,0,0,0,138,93,0,0,446,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Shrubland,0,0,0,0,0,0,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Bareland,0,0,0,0,2,42,0,0,33,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Cropland,0,0,0,0,1,5,0,0,38,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Water,0,0,0,0,178,0,0,0,87,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Built-up,0,0,0,0,0,7,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRP_M_R,Wetland,0,0,0,0,0,0,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Grassland,0,0,0,0,0,17,0,0,0,28,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Bareland,0,0,0,0,0,32,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Shrubland,0,0,0,0,0,1,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Cropland,0,0,0,0,0,2,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Wetland,0,0,0,0,0,25,0,0,0,30,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Built-up,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Water,0,0,0,0,0,0,0,0,0,168,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRP_M_R,Forest,0,0,0,0,0,81,0,0,0,91,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRP_M_R,Grassland,112,161,14,65,25,23,0,231,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRP_M_R,Forest,0,167,55,71,138,93,45,269,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRP_M_R,Bareland,63,146,0,57,2,42,0,96,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRP_M_R,Built-up,16,61,0,0,0,7,1,61,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRP_M_R,Water,95,66,45,30,178,0,11,101,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRP_M_R,Cropland,46,0,0,20,1,5,3,87,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRP_M_R,Wetland,0,0,0,1,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRP_M_R,Grassland,72,245,1,53,2,54,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRP_M_R,Forest,0,153,3,100,5,242,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRP_M_R,Bareland,69,59,0,60,2,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRP_M_R,Built-up,5,25,2,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRP_M_R,Water,62,45,6,9,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRP_M_R,Wetland,27,3,0,4,0,51,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRP_M_R,Cropland,7,0,0,4,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Built-up,54,12,37,0,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Forest,0,47,65,0,1,24,25,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Cropland,22,0,54,0,0,5,19,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Bareland,29,10,0,0,0,15,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Water,299,2,30,0,15,0,3,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Grassland,156,52,50,0,3,51,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Wetland,94,0,2,0,0,17,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRP_M_R,Shrubland,2,0,0,0,0,0,0,0,0,0,0,0
