Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Shrubland,3,1,2,1,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Grassland,0,7,14,4,1,2,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Cropland,84,0,18,42,20,33,56,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Wetland,61,11,0,9,1,25,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Bareland,76,3,6,0,5,17,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Built-up,17,1,0,7,0,2,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Water,128,20,24,82,2,0,94,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Forest,62,12,19,29,17,19,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R,Permanent_ice_and_snow,17,0,1,11,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Cropland,0,0,7,0,0,9,0,30,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Forest,0,0,17,0,0,16,0,43,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Wetland,0,0,0,0,0,0,0,82,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Grassland,0,0,6,0,0,4,0,14,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Water,0,0,43,0,0,0,0,25,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Bareland,0,0,16,0,0,13,0,22,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Grassland,0,0,0,0,0,16,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Cropland,0,0,0,0,0,69,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Wetland,0,0,0,0,0,50,0,0,15,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Bareland,0,0,0,0,0,53,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Built-up,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Water,0,0,0,0,0,0,0,0,99,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,Forest,0,0,0,0,0,61,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Water,9,68,43,43,38,0,63,0,0,40,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Cropland,18,0,7,20,30,9,46,0,0,43,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Wetland,0,21,0,2,9,0,23,0,0,22,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Bareland,8,60,16,0,47,13,35,0,0,26,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Built-up,3,9,0,1,0,0,4,0,0,5,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Forest,19,57,17,17,29,16,0,0,0,49,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Grassland,0,20,6,4,5,4,19,0,0,16,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,Permanent_ice_and_snow,0,17,0,0,10,0,5,0,0,8,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Water,0,150,14,6,25,0,19,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Grassland,0,40,0,0,2,2,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Wetland,0,47,0,2,9,15,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Bareland,0,63,17,0,29,25,15,0,0,0,0,0
