Dataset,MajorityClass,Grassland,Cropland,Forest,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUE_M_R,Cropland,391,0,138,37,471,74,4,203,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUE_M_R,Lichens_and_Mosses,6,0,0,1,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUE_M_R,Built-up,120,68,8,12,204,0,0,76,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUE_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Grassland,0,0,0,2,0,0,4,0,88,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Wetland,0,0,0,0,0,0,3,0,99,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Forest,0,0,0,130,0,0,82,0,410,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Bareland,0,0,0,0,0,0,22,0,13,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Shrubland,0,0,0,0,0,0,0,0,82,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Water,0,0,0,77,0,0,0,0,45,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Cropland,0,0,0,13,0,0,50,0,86,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUE_M_R,Built-up,0,0,0,1,0,0,33,0,13,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Grassland,0,0,0,0,0,0,6,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Wetland,0,0,0,0,0,0,18,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Bareland,0,0,0,0,0,0,10,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Shrubland,0,0,0,0,0,0,11,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Water,0,0,0,0,0,0,0,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Cropland,0,0,0,0,0,0,8,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Forest,0,0,0,0,0,0,49,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUE_M_R,Built-up,0,0,0,0,0,0,17,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Grassland,0,221,71,2,8,96,4,337,0,0,53,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Bareland,0,165,14,0,0,109,22,233,0,0,32,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Forest,14,335,0,130,61,134,82,568,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Wetland,0,0,18,0,11,0,3,44,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Cropland,22,0,132,13,3,182,50,473,0,0,47,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Built-up,0,149,21,1,4,0,33,178,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Water,3,28,53,77,14,8,0,70,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Shrubland,1,12,10,0,1,6,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUE_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Grassland,0,362,67,0,0,87,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Forest,0,466,0,10,0,306,105,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Shrubland,0,105,65,0,0,73,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Bareland,0,224,18,0,0,138,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Wetland,0,19,34,0,0,4,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Built-up,0,54,2,0,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Water,0,56,24,4,2,36,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Cropland,0,0,74,0,4,173,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUE_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Forest,56,111,0,0,43,0,13,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Shrubland,40,77,130,0,35,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Cropland,147,0,182,1,158,0,17,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Wetland,7,7,112,0,2,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Bareland,11,41,40,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Built-up,16,85,104,0,114,0,8,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Water,4,8,134,5,15,0,0,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUE_M_R,Grassland,0,75,110,0,67,0,7,0,0,0,0,0
