Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Shrubland,3,3,1,3,1,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Grassland,0,37,8,28,15,20,40,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Cropland,69,0,4,30,20,20,55,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Wetland,77,44,0,32,3,71,73,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Bareland,74,37,0,0,15,40,58,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Built-up,20,9,0,14,0,9,19,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Water,182,87,23,118,19,0,171,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Forest,106,61,19,69,28,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NWK_M_R,Permanent_ice_and_snow,11,0,0,10,0,3,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Grassland,0,0,10,0,0,8,0,49,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Forest,0,0,38,0,0,25,0,75,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Cropland,0,0,23,0,0,7,0,20,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Wetland,0,0,0,0,0,3,0,66,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Bareland,0,0,29,0,0,18,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Built-up,0,0,1,0,0,2,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NWK_M_R,Water,0,0,73,0,0,0,0,55,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Grassland,0,0,0,0,0,61,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Wetland,0,0,0,0,0,92,0,0,44,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Bareland,0,0,0,0,0,60,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Built-up,0,0,0,0,0,13,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Water,0,0,0,0,0,0,0,0,170,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Forest,0,0,0,0,0,121,0,0,57,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NWK_M_R,Cropland,0,0,0,0,0,52,0,0,11,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Water,104,24,73,36,39,0,122,0,0,122,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Cropland,60,0,23,24,22,7,62,0,0,74,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Wetland,18,0,0,1,0,3,26,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Bareland,46,19,29,0,33,18,53,0,0,69,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Built-up,12,6,1,8,0,2,15,0,0,19,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Forest,83,38,38,39,30,25,0,0,0,101,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Grassland,0,12,10,12,11,8,40,0,0,54,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NWK_M_R,Permanent_ice_and_snow,5,0,0,1,1,0,8,0,0,10,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Grassland,0,60,36,10,31,34,46,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Wetland,0,37,0,15,29,45,25,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Bareland,0,22,0,0,30,46,24,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Built-up,0,6,0,1,0,5,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Water,0,95,62,83,77,0,69,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Forest,0,72,41,25,51,66,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Cropland,0,0,4,6,28,9,19,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NWK_M_R,Permanent_ice_and_snow,0,2,0,2,1,8,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWK_M_R,Water,55,47,31,66,0,0,89,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWK_M_R,Cropland,16,0,12,13,0,13,19,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWK_M_R,Wetland,32,23,0,24,0,38,53,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWK_M_R,Bareland,6,4,0,0,0,17,17,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWK_M_R,Built-up,10,11,1,12,0,12,11,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWK_M_R,Forest,36,30,18,28,0,30,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NWK_M_R,Grassland,0,11,6,10,0,11,16,0,0,0,5
