Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,Built-up,70,0,32,0,27,0,0,66,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,Water,64,0,142,74,0,249,35,791,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,Forest,270,0,200,73,575,0,88,1366,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,Non_Water,2,0,2,1,9,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,Permanent_ice_and_snow,2,0,10,0,8,1,0,13,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Wetland,0,0,0,0,25,0,0,0,1619,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Shrubland,0,0,0,0,0,0,0,0,505,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Grassland,0,0,0,0,0,0,65,0,273,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Water,0,0,0,0,0,0,726,0,1101,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Forest,0,0,0,0,104,0,428,0,1267,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Bareland,0,0,0,0,5,0,132,0,230,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Cropland,0,0,0,0,1,0,68,0,263,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Built-up,0,0,0,0,0,0,18,0,26,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,6,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Non_Wetland,3,1,6,0,8,4,8,13,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Grassland,0,15,138,7,96,32,3,208,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Wetland,162,13,234,2,857,213,0,906,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Bareland,64,11,0,15,167,6,4,115,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Forest,295,23,456,10,709,0,171,1106,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Built-up,94,0,233,0,43,5,0,76,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Water,59,5,274,16,0,292,192,696,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Non_Water,1,0,2,0,13,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Shrubland,81,13,107,3,96,46,29,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Cropland,426,0,455,58,136,39,6,357,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Lichens_and_Mosses,0,0,2,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,Permanent_ice_and_snow,1,0,19,0,3,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Grassland,0,0,0,0,102,0,0,0,0,83,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Bareland,0,0,0,0,256,0,0,0,0,122,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Water,0,0,0,0,0,0,0,0,0,963,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Forest,0,0,0,0,609,0,0,0,0,493,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Wetland,0,0,0,0,1072,0,0,0,0,548,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Shrubland,0,0,0,0,173,0,0,0,0,79,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Built-up,0,0,0,0,53,0,0,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,Cropland,0,0,0,0,188,0,0,0,0,145,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Grassland,0,437,15,37,0,248,65,316,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Wetland,19,353,50,10,25,369,0,380,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Bareland,0,481,0,64,5,159,132,280,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Water,39,743,265,58,0,477,726,797,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Forest,119,685,132,79,104,0,428,689,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Cropland,27,0,7,43,1,200,68,254,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Built-up,6,195,22,0,0,38,18,124,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Shrubland,7,77,20,15,0,65,0,0,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,Permanent_ice_and_snow,0,28,2,1,0,2,0,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Grassland,0,299,1,66,25,106,102,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Shrubland,0,97,3,42,86,150,159,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Bareland,0,156,0,87,92,104,31,0,0,0,0,24
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Built-up,0,30,2,0,10,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Forest,0,200,2,98,359,0,500,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Water,0,48,134,35,0,161,482,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Wetland,0,69,47,43,160,155,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Cropland,0,0,7,89,19,70,29,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,Permanent_ice_and_snow,0,1,0,0,0,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Wetland,248,224,284,0,267,655,0,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Water,72,100,337,0,0,679,218,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Shrubland,99,101,121,0,108,255,113,0,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Forest,102,89,80,0,125,0,180,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Bareland,2,52,0,0,29,52,11,0,0,0,0,65
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Cropland,84,0,125,0,18,120,30,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Built-up,9,63,51,0,18,90,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,Grassland,0,92,79,0,20,130,26,0,0,0,0,1
