Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPS_M_R,Permanent_ice_and_snow,1,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Grassland,0,0,0,37,0,0,12,0,143,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Wetland,0,0,0,0,0,0,1,0,83,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Water,0,0,0,187,0,0,0,0,187,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Shrubland,0,0,0,0,0,0,0,0,21,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Cropland,0,0,0,0,0,0,0,0,29,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Bareland,0,0,0,14,0,0,13,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Built-up,0,0,0,5,0,0,9,0,48,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPS_M_R,Forest,0,0,0,105,0,0,52,0,468,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Water,0,0,0,0,0,0,0,0,0,469,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Grassland,0,0,0,0,0,0,109,0,0,91,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Bareland,0,0,0,0,0,0,77,0,0,20,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Shrubland,0,0,0,0,0,0,4,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Cropland,0,0,0,0,0,0,14,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Wetland,0,0,0,0,0,0,19,0,0,35,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Built-up,0,0,0,0,0,0,50,0,0,19,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPS_M_R,Forest,0,0,0,0,0,0,171,0,0,225,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Grassland,0,209,434,37,57,232,12,549,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Bareland,0,56,186,14,0,241,13,208,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Built-up,3,80,216,5,22,0,9,275,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Forest,32,0,479,105,48,285,52,862,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Cropland,0,121,0,0,2,145,0,319,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Wetland,0,6,13,0,1,4,1,38,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Water,1,228,354,187,156,224,0,540,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Shrubland,0,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPS_M_R,Permanent_ice_and_snow,0,0,5,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Grassland,0,168,447,10,9,271,133,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Bareland,0,22,124,0,0,226,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Forest,0,0,443,46,4,486,298,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Shrubland,0,7,31,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Built-up,0,39,95,0,9,0,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Wetland,0,4,23,0,0,6,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Water,0,73,207,15,12,210,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Cropland,0,77,0,0,6,135,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPS_M_R,Permanent_ice_and_snow,0,0,0,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Bareland,20,48,22,0,0,0,40,0,0,0,0,19
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Built-up,112,289,139,2,120,0,69,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Water,109,413,2,47,21,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Forest,111,0,108,9,98,0,70,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Cropland,117,136,0,0,107,0,36,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Shrubland,4,29,2,0,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Wetland,4,52,0,0,1,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPS_M_R,Grassland,0,221,85,23,77,0,107,0,0,0,0,13
