Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Shrubland,375,57,98,67,163,57,46,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Grassland,0,192,78,44,189,65,19,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Non_Wetland,18,7,5,3,7,7,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Bareland,388,85,0,19,67,21,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Built-up,295,120,99,0,171,6,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Water,1109,18,279,7,473,217,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Forest,1024,145,135,115,0,145,97,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Cropland,338,0,78,27,136,19,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Wetland,1168,86,90,12,391,0,269,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Non_Water,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Lichens_and_Mosses,0,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRR_M_R,Permanent_ice_and_snow,43,2,4,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Non_Wetland,8,0,2,1,5,21,8,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Shrubland,90,0,37,32,44,63,44,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Grassland,0,0,51,84,189,162,54,479,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Wetland,294,0,10,21,199,0,601,645,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Bareland,199,0,0,34,54,72,168,225,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Built-up,156,0,81,0,81,30,27,241,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Water,352,0,7,45,186,392,0,610,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Forest,433,0,183,247,0,502,290,1169,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Non_Water,0,0,0,0,0,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Cropland,287,0,47,63,130,84,38,284,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRR_M_R,Permanent_ice_and_snow,7,0,2,1,1,16,3,18,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Non_Wetland,7,0,4,0,2,33,1,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Grassland,0,37,210,60,61,272,56,463,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Wetland,158,0,95,0,138,0,359,462,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Built-up,170,1,230,0,16,70,5,226,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Forest,533,30,506,141,0,682,117,1142,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Water,239,0,207,7,227,871,0,553,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Non_Water,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Shrubland,104,1,86,26,15,88,20,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Bareland,87,1,0,19,3,101,57,104,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Cropland,289,0,241,57,16,117,11,234,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRR_M_R,Permanent_ice_and_snow,2,0,44,0,0,3,1,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Shrubland,0,0,0,0,0,0,0,0,310,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Wetland,0,0,0,0,0,0,51,0,1470,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Grassland,0,0,0,0,0,53,4,0,655,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Water,0,0,0,0,0,450,0,0,1054,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Forest,0,0,0,0,0,197,70,0,1273,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Bareland,0,0,0,0,0,7,0,0,196,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Built-up,0,0,0,0,0,5,0,0,103,0,0,0
