,0
Grassland,19670
Water,17211
Shrubland,14145
Cropland,13902
Forest,12941
Bareland,10480
Wetland,8631
Built-up,7831
Non_Wetland,2745
Non_Water,1669
Permanent_ice_and_snow,67
Lichens_and_Mosses,30
