Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Shrubland,3,2,3,2,1,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Grassland,0,22,44,8,14,37,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Cropland,93,0,51,23,27,46,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Wetland,140,45,0,26,8,104,56,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Lichens_and_Mosses,2,0,0,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Bareland,45,12,29,0,9,19,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Built-up,16,6,1,8,0,13,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Water,138,19,76,44,2,115,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Forest,102,29,57,24,32,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R,Permanent_ice_and_snow,20,5,7,1,2,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Grassland,0,0,14,0,0,0,5,98,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Cropland,0,0,26,0,0,0,18,80,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Bareland,0,0,5,0,0,0,1,55,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Forest,0,0,38,0,0,0,23,138,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Wetland,0,0,0,0,0,0,22,246,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Built-up,0,0,3,0,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Water,0,0,48,0,0,0,0,59,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0,0
