Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Grassland,320,54,40,109,89,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Non_Wetland,6,0,1,2,0,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Cropland,134,0,0,25,42,1,207,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Wetland,228,0,0,8,3,45,326,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Bareland,218,11,12,0,48,57,321,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Built-up,94,3,0,27,0,0,142,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Water,738,0,99,276,8,0,781,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Forest,0,19,60,38,61,173,640,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Shrubland,13,0,2,5,1,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Lichens_and_Mosses,2,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R,Permanent_ice_and_snow,15,0,0,3,2,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Non_Wetland,3,0,5,2,0,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Grassland,157,0,178,155,52,91,0,16,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Cropland,50,0,19,59,13,5,270,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Bareland,57,0,52,0,28,100,222,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Built-up,17,0,15,66,0,19,95,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Water,184,0,213,259,16,0,563,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Forest,0,0,426,301,56,246,812,15,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Non_Water,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Wetland,105,0,0,30,0,57,181,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Shrubland,13,0,3,3,0,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Lichens_and_Mosses,0,0,1,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,Permanent_ice_and_snow,6,0,2,1,0,0,12,0,0,0,0,0
