Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Shrubland,471,156,81,70,46,137,96,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Non_Wetland,0,0,0,0,0,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Grassland,0,393,73,63,30,98,154,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Bareland,389,70,0,94,16,72,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Built-up,425,108,146,0,40,166,35,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Water,2119,655,399,79,0,327,503,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Forest,1424,493,74,78,110,0,295,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Cropland,567,0,86,79,28,89,88,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Non_Water,5,3,1,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Wetland,1118,387,43,11,136,129,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVV_M_R,Permanent_ice_and_snow,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Non_Wetland,5,0,0,0,1,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Shrubland,98,0,39,13,38,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Grassland,0,0,105,45,139,283,0,763,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Bareland,258,0,0,24,224,52,0,253,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Built-up,195,0,115,0,140,65,0,267,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Water,648,0,161,128,0,392,0,1421,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Forest,470,0,221,159,270,0,0,1388,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Non_Water,3,0,0,0,5,1,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Cropland,610,0,158,89,100,184,0,535,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Wetland,360,0,88,13,382,372,0,1108,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVV_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Non_Wetland,3,0,1,0,2,1,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Grassland,0,4,166,34,295,212,0,618,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Forest,593,2,372,53,291,0,0,1089,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Built-up,252,0,331,0,37,69,0,176,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Non_Water,1,0,0,0,8,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Water,730,4,399,33,0,391,0,1218,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Shrubland,119,0,84,17,38,31,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Bareland,175,4,0,21,61,10,0,102,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Cropland,582,0,281,71,209,126,0,438,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Wetland,362,1,145,1,450,260,0,880,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVV_M_R,Permanent_ice_and_snow,2,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Shrubland,0,0,0,0,0,0,0,0,425,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Grassland,0,0,0,0,25,0,159,0,769,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Water,0,0,0,0,0,0,799,0,927,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Cropland,0,0,0,0,0,0,47,0,329,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Bareland,0,0,0,0,2,0,18,0,53,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Built-up,0,0,0,0,1,0,45,0,61,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Forest,0,0,0,0,52,0,343,0,781,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVV_M_R,Wetland,0,0,0,0,20,0,0,0,1391,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Shrubland,0,0,0,0,125,0,0,0,0,108,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Grassland,0,0,0,0,364,0,0,0,0,380,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Water,0,0,0,0,0,0,0,0,0,1524,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Bareland,0,0,0,0,60,0,0,0,0,66,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Forest,0,0,0,0,432,0,0,0,0,374,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Cropland,0,0,0,0,193,0,0,0,0,158,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Wetland,0,0,0,0,431,0,0,0,0,382,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVV_M_R,Built-up,0,0,0,0,47,0,0,0,0,33,0,0
