Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Shrubland,3,3,1,3,3,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Grassland,0,12,1,9,5,5,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Cropland,16,0,3,12,8,12,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Wetland,15,8,0,10,1,18,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Lichens_and_Mosses,1,1,0,1,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Bareland,21,19,1,0,12,17,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Built-up,2,2,0,1,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Water,29,25,0,30,9,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Forest,16,16,0,8,7,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKB_M_R,Permanent_ice_and_snow,6,0,0,5,2,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKB_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKB_M_R,Grassland,0,0,1,0,0,1,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKB_M_R,Cropland,0,0,3,0,0,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKB_M_R,Wetland,0,0,0,0,0,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKB_M_R,Bareland,0,0,3,0,0,2,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKB_M_R,Water,0,0,8,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKB_M_R,Forest,0,0,3,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Grassland,0,0,0,0,0,10,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Cropland,0,0,0,0,0,13,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Wetland,0,0,0,0,0,23,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Bareland,0,0,0,0,0,27,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Built-up,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Forest,0,0,0,0,0,18,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Water,0,0,0,0,0,0,0,0,35,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKB_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKB_M_R,Water,13,12,8,21,12,0,11,0,0,25,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKB_M_R,Grassland,0,7,1,7,4,1,6,0,0,15,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKB_M_R,Cropland,6,0,3,11,8,1,8,0,0,18,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKB_M_R,Wetland,0,0,0,2,0,0,1,0,0,4,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKB_M_R,Bareland,10,9,3,0,14,2,7,0,0,21,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKB_M_R,Permanent_ice_and_snow,1,2,0,3,1,0,2,0,0,9,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKB_M_R,Forest,7,9,3,15,7,1,0,0,0,17,4,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKB_M_R,Cropland,2,0,0,2,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKB_M_R,Wetland,1,8,0,14,0,10,10,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKB_M_R,Bareland,1,3,1,0,0,2,2,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKB_M_R,Built-up,1,1,0,1,0,1,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKB_M_R,Forest,1,1,0,2,0,2,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKB_M_R,Water,0,2,2,19,0,0,15,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKB_M_R,Grassland,0,2,1,3,0,2,1,0,0,0,0,1
