Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Shrubland,3,2,2,1,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Grassland,0,19,29,14,12,40,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Cropland,82,0,35,30,23,48,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Wetland,97,42,0,27,3,92,65,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Lichens_and_Mosses,1,0,0,1,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Bareland,61,3,5,0,7,23,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Built-up,22,9,3,16,0,22,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Water,142,34,66,83,4,120,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Forest,104,36,66,45,29,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R,Permanent_ice_and_snow,7,0,0,1,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Grassland,0,0,13,0,0,0,7,61,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Cropland,0,0,12,0,0,0,7,47,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Bareland,0,0,28,0,0,0,12,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Forest,0,0,43,0,0,0,28,132,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Wetland,0,0,0,0,0,0,11,116,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Built-up,0,0,3,0,0,0,1,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,Water,0,0,66,0,0,0,0,39,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Shrubland,0,0,0,0,0,0,1,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Grassland,0,0,0,0,0,0,39,0,14,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Cropland,0,0,0,0,0,0,35,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Wetland,0,0,0,0,0,0,115,0,61,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Bareland,0,0,0,0,0,0,34,0,25,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Built-up,0,0,0,0,0,0,12,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Water,0,0,0,0,0,0,0,0,176,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Forest,0,0,0,0,0,0,107,0,55,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,2,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Water,20,64,66,37,33,80,0,0,0,28,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Cropland,29,0,12,17,20,53,7,0,0,46,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Wetland,12,22,0,2,2,42,11,0,0,17,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Bareland,4,51,28,0,38,28,12,0,0,17,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Built-up,7,19,3,5,0,14,1,0,0,12,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Forest,54,84,43,42,45,0,28,0,0,59,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Grassland,0,41,13,15,12,40,7,0,0,32,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,Permanent_ice_and_snow,0,5,0,2,0,4,0,0,0,1,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Water,0,81,44,19,56,47,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Grassland,0,55,29,0,24,34,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Wetland,0,31,0,6,40,59,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Bareland,0,14,0,0,20,21,32,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Built-up,0,4,1,0,0,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Forest,0,65,55,4,61,0,52,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Cropland,0,0,8,0,32,16,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,Permanent_ice_and_snow,0,3,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVQ_M_R,Water,55,25,35,37,0,100,0,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVQ_M_R,Cropland,24,0,4,13,0,22,10,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVQ_M_R,Wetland,64,42,0,29,0,74,41,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVQ_M_R,Bareland,2,1,0,0,0,6,4,0,0,0,0,0
