Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Shrubland,3,3,1,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Grassland,0,27,0,17,6,9,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Cropland,101,0,0,87,29,44,76,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Wetland,54,25,0,27,0,28,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Lichens_and_Mosses,3,1,0,2,1,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Bareland,118,73,0,0,11,76,87,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Built-up,13,11,0,13,0,1,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Water,174,90,8,144,5,0,141,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Forest,121,73,4,99,36,57,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R,Permanent_ice_and_snow,6,0,0,7,0,2,5,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Forest,0,0,37,0,0,25,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Cropland,0,0,30,0,0,23,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Bareland,0,0,37,0,0,19,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Water,0,0,67,0,0,0,0,10,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Grassland,0,0,2,0,0,2,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,Wetland,0,0,0,0,0,1,0,25,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,Grassland,0,0,0,0,0,20,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,Cropland,0,0,0,0,0,78,0,0,45,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,Wetland,0,0,0,0,0,35,0,0,32,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,Bareland,0,0,0,0,0,139,0,0,81,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,Built-up,0,0,0,0,0,4,0,0,0,0,0,0
