Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Shrubland,329,92,88,83,200,85,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Grassland,0,187,30,32,257,59,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Non_Wetland,9,6,3,2,5,8,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Bareland,339,98,0,21,151,27,72,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Built-up,303,118,86,0,207,2,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Forest,946,243,93,114,0,159,125,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Cropland,452,0,73,93,310,28,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Wetland,442,72,34,3,177,0,99,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Water,686,82,171,7,551,266,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Non_Water,2,2,0,0,3,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R,Permanent_ice_and_snow,5,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Non_Wetland,9,0,3,1,2,11,3,11,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Shrubland,108,0,55,33,53,32,49,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Grassland,0,0,89,64,211,76,85,411,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Cropland,420,0,194,107,306,11,73,591,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Wetland,262,0,53,8,117,0,262,416,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Bareland,120,0,0,35,65,6,297,231,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Built-up,152,0,137,0,100,2,55,267,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Water,374,0,91,46,219,100,0,555,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Forest,647,0,306,191,0,220,403,1193,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Non_Water,1,0,0,0,0,0,8,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQP_M_R,Shrubland,0,0,0,0,0,0,0,0,226,0,0,0
