Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Shrubland,262,112,97,81,53,143,71,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Non_Wetland,5,0,3,0,0,4,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Grassland,0,214,51,58,35,146,80,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Bareland,156,38,0,78,17,34,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Built-up,134,89,51,0,2,106,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Water,256,98,88,8,0,477,122,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Forest,658,285,116,127,164,0,194,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Cropland,304,0,80,110,33,212,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Wetland,73,87,4,0,22,72,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Non_Water,2,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R,Permanent_ice_and_snow,17,0,12,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNE_M_R,Non_Wetland,1,0,1,0,0,0,13,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNE_M_R,Shrubland,119,0,50,13,20,40,61,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNE_M_R,Grassland,0,0,27,21,14,99,33,294,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNE_M_R,Cropland,594,0,74,58,16,121,10,411,0,0,0,0
