Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Shrubland,344,154,112,66,101,127,99,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Non_Wetland,0,0,0,0,0,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Grassland,0,266,104,31,93,106,130,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Bareland,252,150,0,74,25,6,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Built-up,226,148,83,0,8,84,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Water,1166,281,303,15,0,248,391,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Forest,642,277,69,27,120,0,177,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Cropland,408,0,228,77,47,104,75,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Non_Water,4,4,2,0,6,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Wetland,362,109,16,0,163,66,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R,Permanent_ice_and_snow,5,1,6,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Non_Wetland,6,0,0,0,1,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Shrubland,139,0,32,24,48,27,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Grassland,0,0,28,75,53,53,0,425,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Cropland,617,0,97,196,113,103,0,437,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Bareland,260,0,0,117,147,7,0,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Built-up,150,0,28,0,24,4,0,132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Water,648,0,42,65,0,18,0,1017,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Forest,431,0,59,171,103,0,0,1052,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Non_Water,4,0,0,1,6,1,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Wetland,171,0,1,3,158,10,0,503,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,Permanent_ice_and_snow,4,0,0,0,5,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUT_M_R,Non_Wetland,4,0,1,0,3,4,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUT_M_R,Grassland,0,16,123,17,123,96,0,392,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUT_M_R,Water,597,36,285,27,0,183,0,870,0,0,0,0
