Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Shrubland,3,1,3,1,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Grassland,0,10,39,9,7,10,41,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Cropland,73,0,22,13,11,5,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Wetland,132,15,0,21,0,48,98,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Bareland,39,5,16,0,4,4,19,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Built-up,9,4,0,4,0,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Water,119,10,70,25,0,0,94,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Forest,95,14,68,12,20,18,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R,Permanent_ice_and_snow,17,1,4,0,0,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Grassland,0,0,11,0,0,6,0,100,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Cropland,0,0,13,0,0,5,0,35,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Bareland,0,0,2,0,0,0,0,30,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Forest,0,0,34,0,0,19,0,143,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Wetland,0,0,0,0,0,18,0,195,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Built-up,0,0,1,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Water,0,0,43,0,0,0,0,56,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,10,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Grassland,0,0,0,0,0,49,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Cropland,0,0,0,0,0,21,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Wetland,0,0,0,0,0,122,0,0,43,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Bareland,0,0,0,0,0,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Water,0,0,0,0,0,0,0,0,98,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Forest,0,0,0,0,0,80,0,0,24,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Water,29,16,43,26,8,0,50,0,0,41,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Cropland,28,0,13,16,16,5,30,0,0,34,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Wetland,32,16,0,23,3,18,50,0,0,39,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Built-up,4,5,1,2,0,0,3,0,0,4,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Forest,46,44,34,50,15,19,0,0,0,63,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Grassland,0,26,11,30,10,6,29,0,0,34,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Bareland,20,12,2,0,5,0,11,0,0,30,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,Permanent_ice_and_snow,3,4,0,4,0,0,8,0,0,9,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Grassland,0,41,56,0,9,22,43,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Wetland,0,47,0,2,9,52,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Built-up,0,1,4,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Water,0,28,76,1,1,0,40,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Forest,0,36,66,1,15,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Cropland,0,0,8,0,12,1,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Bareland,0,9,14,0,2,3,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,Permanent_ice_and_snow,0,3,6,0,0,0,1,0,0,0,0,0
