Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Shrubland,3,3,3,3,2,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Grassland,0,15,20,5,3,10,34,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Cropland,60,0,5,9,7,3,34,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Wetland,127,28,0,37,4,63,101,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Bareland,62,5,9,0,10,15,33,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Built-up,14,1,1,8,0,2,14,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Water,113,10,45,44,1,0,106,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Forest,75,5,18,23,11,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGH_M_R,Permanent_ice_and_snow,0,0,0,2,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Grassland,0,0,13,0,0,4,0,75,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Cropland,0,0,15,0,0,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Bareland,0,0,28,0,0,4,0,31,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Built-up,0,0,1,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Forest,0,0,44,0,0,13,0,75,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Wetland,0,0,0,0,0,10,0,137,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGH_M_R,Water,0,0,65,0,0,0,0,52,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Grassland,0,0,0,0,0,64,0,0,17,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Cropland,0,0,0,0,0,38,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Wetland,0,0,0,0,0,177,0,0,54,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Bareland,0,0,0,0,0,61,0,0,11,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Built-up,0,0,0,0,0,9,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Water,0,0,0,0,0,0,0,0,98,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGH_M_R,Forest,0,0,0,0,0,77,0,0,22,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Water,74,16,65,17,9,0,50,0,0,75,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Cropland,23,0,15,11,7,0,12,0,0,39,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Wetland,49,11,0,4,4,10,31,0,0,37,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Bareland,34,14,28,0,15,4,13,0,0,50,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Built-up,6,4,1,3,0,0,3,0,0,10,0
