Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Shrubland,3,3,3,3,2,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Grassland,0,16,24,18,8,16,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Cropland,43,0,6,8,8,4,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Wetland,147,31,0,30,5,76,106,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Lichens_and_Mosses,3,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Bareland,47,10,17,0,7,18,28,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Built-up,9,2,0,5,0,1,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Water,134,18,80,44,2,0,123,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Forest,97,30,48,19,13,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R,Permanent_ice_and_snow,15,0,4,4,0,2,6,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Grassland,0,0,12,0,0,7,0,78,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Cropland,0,0,8,0,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Bareland,0,0,13,0,0,1,0,25,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Forest,0,0,41,0,0,21,0,137,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Wetland,0,0,0,0,0,17,0,202,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Water,0,0,70,0,0,0,0,89,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Shrubland,0,0,0,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Grassland,0,0,0,0,0,75,0,0,22,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Cropland,0,0,0,0,0,21,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Wetland,0,0,0,0,0,177,0,0,59,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Bareland,0,0,0,0,0,39,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Built-up,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Water,0,0,0,0,0,0,0,0,151,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Forest,0,0,0,0,0,128,0,0,42,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,Permanent_ice_and_snow,0,0,0,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Water,55,27,70,47,16,0,62,0,0,60,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Cropland,29,0,8,4,8,0,13,0,0,20,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Wetland,30,18,0,35,4,17,42,0,0,42,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Built-up,5,3,0,0,0,0,2,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Forest,64,46,41,56,25,21,0,0,0,62,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Grassland,0,26,12,26,16,7,29,0,0,34,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Bareland,29,16,13,0,11,1,22,0,0,33,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,Permanent_ice_and_snow,7,4,0,2,3,0,6,0,0,9,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Grassland,0,35,48,0,7,31,47,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Wetland,0,31,0,9,1,71,69,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Built-up,0,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Forest,0,19,73,1,9,52,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Water,0,2,95,14,0,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Cropland,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Bareland,0,14,8,0,1,14,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,Water,55,24,64,49,0,0,85,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,Cropland,5,0,0,5,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,Wetland,62,29,0,49,0,42,65,0,0,0,0,29
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,Bareland,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,Built-up,3,2,0,3,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,Forest,35,10,25,24,0,16,0,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,Grassland,0,9,9,13,0,6,13,0,0,0,0,5
