,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRF_M_R,15897
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,15836
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRF_M_R,15082
AMAZON_EXTENSION_2024_WorldCover_2021_23LRF_M_R,14936
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,14679
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,12617
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,4043
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,3422
