,0
AMAZON_EXTENSION_2024_WorldCover_2021_18MZB_M_R,1248
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZB_M_R,1175
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZB_M_R,1041
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZB_M_R,964
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZB_M_R,685
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZB_M_R,625
