Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Shrubland,253,80,55,34,79,104,80,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Non_Wetland,2,0,1,0,0,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Grassland,0,175,33,17,55,71,100,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Bareland,138,44,0,13,14,17,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Built-up,193,110,59,0,23,94,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Water,537,38,118,0,0,72,192,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Forest,370,157,27,15,67,0,65,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Cropland,294,0,70,33,14,87,59,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Non_Water,3,0,0,0,6,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Wetland,175,24,10,0,101,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R,Permanent_ice_and_snow,5,0,7,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Non_Wetland,7,0,0,0,2,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Shrubland,102,0,21,32,35,14,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Grassland,0,0,12,62,53,13,3,275,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Cropland,486,0,54,224,55,30,1,300,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Wetland,141,0,2,15,95,12,0,208,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Bareland,175,0,0,46,61,3,0,84,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Built-up,105,0,7,0,5,0,0,96,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Water,307,0,3,25,0,3,1,487,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Forest,282,0,52,157,69,0,5,600,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Non_Water,2,0,0,1,3,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,Permanent_ice_and_snow,3,0,0,0,2,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Non_Wetland,3,0,1,0,1,0,3,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Grassland,0,12,73,20,64,17,10,313,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Built-up,131,0,132,0,3,0,0,117,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Water,286,0,73,7,0,27,23,481,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Forest,209,4,143,16,60,0,28,582,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Bareland,70,8,0,8,28,0,4,75,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Non_Water,3,0,1,0,2,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Shrubland,89,2,55,11,33,10,16,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Cropland,348,0,213,83,27,9,6,336,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Wetland,84,0,14,2,77,26,0,218,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,Permanent_ice_and_snow,0,0,2,1,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Shrubland,0,0,0,0,0,0,0,0,113,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Grassland,0,0,0,0,7,0,58,0,121,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Wetland,0,0,0,0,0,0,0,0,57,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Water,0,0,0,0,0,0,323,0,165,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Built-up,0,0,0,0,0,0,10,0,8,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Cropland,0,0,0,0,1,0,2,0,68,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Bareland,0,0,0,0,2,0,5,0,27,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,Forest,0,0,0,0,7,0,65,0,92,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Shrubland,0,0,0,0,77,0,0,0,0,65,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Water,0,0,0,0,0,0,0,0,0,409,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Grassland,0,0,0,0,108,0,0,0,0,96,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Built-up,0,0,0,0,18,0,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Bareland,0,0,0,0,35,0,0,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Cropland,0,0,0,0,34,0,0,0,0,30,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Wetland,0,0,0,0,155,0,0,0,0,99,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Forest,0,0,0,0,67,0,0,0,0,58,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Grassland,0,245,64,54,7,250,58,236,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Bareland,8,150,0,43,2,75,5,88,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Built-up,45,135,13,0,0,71,10,124,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Water,52,244,133,16,0,263,323,379,0,0,0,0
