Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKC_M_R,Forest,0,0,7,0,0,4,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Grassland,0,0,0,0,0,10,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Cropland,0,0,0,0,0,15,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Wetland,0,0,0,0,0,15,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Bareland,0,0,0,0,0,72,0,0,32,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Forest,0,0,0,0,0,23,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Built-up,0,0,0,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Water,0,0,0,0,0,0,0,0,81,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Water,20,13,37,47,24,0,17,0,0,81,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Cropland,26,0,2,32,22,4,16,0,0,41,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Bareland,30,15,20,0,37,7,20,0,0,71,31,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Built-up,7,8,0,9,0,0,5,0,0,13,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Forest,13,17,7,18,12,4,0,0,0,52,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Grassland,0,7,0,6,2,2,5,0,0,15,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Wetland,0,0,0,1,0,0,0,0,0,5,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,8,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Grassland,0,10,0,3,8,4,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Wetland,0,1,0,0,6,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Bareland,0,36,1,0,43,42,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Built-up,0,2,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Cropland,0,0,0,2,35,6,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Water,0,14,2,40,18,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Forest,0,19,0,2,30,18,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,Cropland,7,0,0,15,0,5,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,Forest,4,4,0,4,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,Water,0,3,0,54,0,0,18,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,Grassland,0,6,0,8,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,Wetland,0,6,0,18,0,11,8,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,Bareland,0,6,0,0,0,18,3,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,Built-up,0,11,0,16,0,7,7,0,0,0,0,0
