,0
Grassland,14028
Forest,13412
Water,11006
Wetland,8598
Bareland,6519
Cropland,4484
Built-up,2747
Non_Wetland,2117
Shrubland,1327
Non_Water,627
Lichens_and_Mosses,112
Permanent_ice_and_snow,22
