Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Shrubland,431,139,79,65,90,177,132,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Non_Wetland,0,0,0,0,0,0,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Grassland,0,352,80,39,145,204,277,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Bareland,335,86,0,77,32,39,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Built-up,367,124,106,0,51,178,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Water,2133,688,414,120,0,614,932,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Forest,1319,417,82,34,274,0,558,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Cropland,660,0,218,84,85,245,155,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Non_Water,5,1,0,0,5,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Wetland,1195,528,134,31,453,256,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Non_Wetland,7,0,1,0,0,1,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Shrubland,123,0,24,17,56,46,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Grassland,0,0,24,51,164,280,0,537,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Cropland,890,0,109,161,96,152,0,533,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Bareland,290,0,0,33,178,29,0,104,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Built-up,236,0,42,0,68,40,0,149,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Water,1109,0,62,126,0,665,0,1338,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Forest,682,0,78,93,270,0,0,1269,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Non_Water,3,0,0,0,7,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Wetland,735,0,27,5,595,793,0,1132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,Lichens_and_Mosses,1,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Non_Wetland,0,0,1,0,3,3,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Grassland,0,131,113,32,214,341,0,752,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Bareland,136,7,0,36,75,12,0,85,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Built-up,185,31,221,0,36,56,0,153,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Water,784,124,388,78,0,661,0,1564,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Forest,414,139,303,37,327,0,0,1413,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Non_Water,3,0,2,0,5,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Shrubland,97,7,53,7,44,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Cropland,670,0,318,105,158,155,0,588,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Wetland,505,95,136,10,636,493,0,1312,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Shrubland,0,0,0,0,0,0,0,0,512,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Grassland,0,0,0,0,17,0,214,0,943,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Water,0,0,0,0,0,0,1088,0,1633,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Cropland,0,0,0,0,0,0,60,0,516,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Forest,0,0,0,0,46,0,438,0,1253,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Bareland,0,0,0,0,0,0,92,0,45,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Built-up,0,0,0,0,2,0,17,0,33,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,Wetland,0,0,0,0,28,0,0,0,2050,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWU_M_R,Water,0,0,0,0,0,0,0,0,0,1706,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWU_M_R,Shrubland,0,0,0,0,179,0,0,0,0,122,0,0
