Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Shrubland,3,2,3,2,2,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Grassland,0,12,26,18,7,18,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Cropland,52,0,6,8,7,2,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Wetland,153,22,0,32,3,64,96,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Lichens_and_Mosses,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Bareland,52,11,13,0,8,10,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Built-up,15,1,0,5,0,1,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Water,144,12,71,41,1,0,104,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Forest,100,9,49,15,16,25,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R,Permanent_ice_and_snow,8,0,0,4,0,5,5,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Grassland,0,0,12,0,0,5,0,75,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Cropland,0,0,5,0,0,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Bareland,0,0,12,0,0,1,0,23,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Forest,0,0,37,0,0,19,0,117,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Wetland,0,0,0,0,0,16,0,217,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Built-up,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,Water,0,0,60,0,0,0,0,79,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Grassland,0,0,0,0,0,67,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Cropland,0,0,0,0,0,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Wetland,0,0,0,0,0,154,0,0,55,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Bareland,0,0,0,0,0,26,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Water,0,0,0,0,0,0,0,0,129,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Forest,0,0,0,0,0,80,0,0,34,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,Permanent_ice_and_snow,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLL_M_R,Water,59,21,60,25,13,0,59,0,0,62,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLL_M_R,Cropland,20,0,5,7,8,0,13,0,0,26,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLL_M_R,Wetland,39,18,0,25,5,16,43,0,0,53,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLL_M_R,Bareland,25,18,12,0,11,1,15,0,0,39,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLL_M_R,Built-up,4,8,1,1,0,0,2,0,0,6,0,0
