,0
Wetland,11026
Forest,9224
Water,7989
Grassland,7434
Non_Wetland,2687
Shrubland,2226
Cropland,1653
Non_Water,809
Bareland,504
Built-up,211
Lichens_and_Mosses,8
Permanent_ice_and_snow,1
