Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Grassland,272,87,23,87,34,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Non_Wetland,3,0,2,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Shrubland,27,7,0,11,3,2,55,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Cropland,106,0,0,42,21,12,188,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Bareland,50,14,1,0,14,9,105,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Forest,0,36,25,54,10,69,376,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Water,339,18,77,108,0,0,343,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Wetland,57,0,0,13,0,27,70,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R,Built-up,9,3,0,6,0,0,34,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Non_Wetland,2,0,4,2,0,0,3,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Shrubland,10,0,6,13,0,3,51,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Grassland,105,0,83,70,0,42,0,91,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Cropland,52,0,7,17,0,7,311,36,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Bareland,27,0,1,0,0,10,121,4,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Forest,0,0,305,215,0,121,581,129,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Water,77,0,215,38,0,0,475,3,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Wetland,3,0,0,1,0,21,86,3,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,Built-up,3,0,0,26,0,0,25,2,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Grassland,53,96,70,266,7,69,0,120,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Non_Wetland,0,0,6,1,0,2,1,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Forest,0,73,175,392,0,177,450,182,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Wetland,9,1,0,68,0,45,46,12,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Water,42,21,74,328,0,0,180,61,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Shrubland,2,6,8,15,0,2,22,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Bareland,0,13,0,0,0,6,67,2,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Cropland,9,0,18,72,2,21,168,63,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,Built-up,0,6,0,16,0,0,23,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Grassland,0,0,71,0,0,23,0,0,216,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Forest,0,0,172,0,0,81,0,0,433,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Wetland,0,0,0,0,0,2,0,0,59,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Shrubland,0,0,0,0,0,0,0,0,15,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Cropland,0,0,7,0,0,6,0,0,25,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Water,0,0,237,0,0,0,0,0,188,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Bareland,0,0,2,0,0,10,0,0,11,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,Grassland,0,0,0,0,0,147,0,0,0,25,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,Wetland,0,0,0,0,0,43,0,0,0,21,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,Shrubland,0,0,0,0,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,Bareland,0,0,0,0,0,26,0,0,0,5,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,Water,0,0,0,0,0,0,0,0,0,120,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,Forest,0,0,0,0,0,178,0,0,0,64,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,Cropland,0,0,0,0,0,15,0,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Grassland,189,136,71,34,52,23,0,284,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Forest,0,93,172,50,22,81,287,303,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Bareland,31,70,2,0,42,10,47,82,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Cropland,55,0,7,1,25,6,95,118,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Water,201,37,237,53,3,0,87,162,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Wetland,22,0,0,1,0,2,7,11,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Shrubland,1,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,Built-up,0,6,0,0,0,1,8,12,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Grassland,170,407,4,4,64,95,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Forest,0,147,1,1,19,258,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Shrubland,4,14,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Bareland,22,61,6,0,42,30,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Water,43,118,4,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Wetland,21,16,0,0,0,49,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Built-up,0,4,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,Cropland,11,0,0,0,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Forest,0,41,14,29,0,36,31,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Cropland,35,0,0,77,0,7,24,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Wetland,93,3,0,0,0,36,9,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Shrubland,27,7,1,6,0,7,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Water,267,9,34,19,0,0,5,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Bareland,50,4,3,0,0,21,1,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Built-up,7,2,0,11,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,Grassland,241,119,41,148,0,120,0,0,0,0,0
