Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Shrubland,439,119,142,82,142,235,209,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Non_Wetland,0,0,0,0,0,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Grassland,0,167,47,28,88,257,226,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Bareland,262,103,0,74,23,60,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Built-up,283,141,123,0,14,204,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Water,1014,129,175,46,0,490,583,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Cropland,654,0,226,136,126,342,228,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Forest,633,165,33,33,168,0,349,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Non_Water,5,1,1,0,7,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Wetland,450,53,49,9,259,264,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R,Permanent_ice_and_snow,0,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Non_Wetland,7,0,0,0,2,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Shrubland,128,0,57,42,73,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Grassland,0,0,33,97,95,31,0,521,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Cropland,839,0,222,299,135,27,0,756,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Bareland,158,0,0,116,121,2,0,174,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Built-up,195,0,102,0,53,1,0,212,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Water,448,0,39,118,0,41,0,1234,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Forest,517,0,87,149,168,0,0,1344,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Non_Water,4,0,0,0,5,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Wetland,285,0,26,22,253,44,0,818,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,Permanent_ice_and_snow,2,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Non_Wetland,3,0,0,0,5,6,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Grassland,0,5,78,30,80,188,0,592,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Bareland,165,2,0,20,22,13,0,181,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Built-up,226,3,223,0,21,65,0,296,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Water,393,1,177,31,0,394,0,1253,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Forest,362,15,203,38,150,0,0,1052,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Non_Water,2,0,0,0,5,3,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Shrubland,121,1,69,22,59,81,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Cropland,724,0,374,167,84,228,0,900,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Wetland,168,1,42,1,277,356,0,825,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Lichens_and_Mosses,2,0,0,1,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,Permanent_ice_and_snow,0,0,2,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Shrubland,0,0,0,0,0,0,0,0,368,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Grassland,0,0,0,0,10,0,116,0,332,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Water,0,0,0,0,0,0,684,0,467,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Cropland,0,0,0,0,5,0,78,0,267,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Bareland,0,0,0,0,1,0,7,0,35,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Forest,0,0,0,0,48,0,256,0,503,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Wetland,0,0,0,0,18,0,0,0,454,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,Built-up,0,0,0,0,2,0,18,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Shrubland,0,0,0,0,214,0,0,0,0,129,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Water,0,0,0,0,0,0,0,0,0,903,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Grassland,0,0,0,0,263,0,0,0,0,151,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Bareland,0,0,0,0,39,0,0,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Forest,0,0,0,0,367,0,0,0,0,209,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Cropland,0,0,0,0,205,0,0,0,0,112,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Wetland,0,0,0,0,540,0,0,0,0,332,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,Built-up,0,0,0,0,13,0,0,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWS_M_R,Grassland,0,542,111,77,10,403,116,336,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWS_M_R,Bareland,0,287,0,122,1,147,7,215,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWS_M_R,Water,130,741,145,56,0,598,684,582,0,0,0,0
