,0
Wetland,11007
Forest,10572
Water,10013
Grassland,7028
Non_Wetland,2515
Bareland,1538
Cropland,1061
Shrubland,940
Non_Water,935
Built-up,565
Permanent_ice_and_snow,79
Lichens_and_Mosses,18
