Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Shrubland,3,1,3,3,1,3,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Grassland,0,18,35,14,9,41,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Cropland,49,0,9,22,12,37,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Wetland,96,34,0,24,1,74,70,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Lichens_and_Mosses,2,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Bareland,27,5,7,0,2,38,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Built-up,12,5,1,11,0,11,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Water,112,31,64,94,0,116,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Forest,106,59,67,79,21,0,75,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGD_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Grassland,0,0,8,0,0,0,6,92,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Cropland,0,0,2,0,0,0,2,15,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Bareland,0,0,16,0,0,0,4,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Forest,0,0,38,0,0,0,22,163,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Wetland,0,0,0,0,0,0,15,191,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Water,0,0,50,0,0,0,0,86,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGD_M_R,Built-up,0,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Shrubland,0,0,0,0,0,0,4,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Grassland,0,0,0,0,0,0,68,0,16,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Cropland,0,0,0,0,0,0,30,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Wetland,0,0,0,0,0,0,130,0,46,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Bareland,0,0,0,0,0,0,64,0,38,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Built-up,0,0,0,0,0,0,2,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Water,0,0,0,0,0,0,0,0,145,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGD_M_R,Forest,0,0,0,0,0,0,162,0,63,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Water,64,49,50,55,29,76,0,0,0,71,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Cropland,27,0,2,10,8,22,2,0,0,21,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Wetland,28,19,0,30,2,54,15,0,0,21,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Bareland,31,25,16,0,18,28,4,0,0,26,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Built-up,12,8,1,3,0,7,0,0,0,4,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Forest,84,70,38,69,49,0,22,0,0,82,16,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Grassland,0,34,8,31,12,37,6,0,0,27,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGD_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGD_M_R,Grassland,0,26,56,0,15,51,22,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGD_M_R,Water,0,23,99,28,4,63,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGD_M_R,Wetland,0,22,0,10,8,48,38,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGD_M_R,Built-up,0,2,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGD_M_R,Forest,0,42,83,12,39,0,71,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGD_M_R,Cropland,0,0,5,0,13,16,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGD_M_R,Bareland,0,0,0,0,9,30,39,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGD_M_R,Water,56,39,33,50,0,110,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGD_M_R,Cropland,7,0,1,3,0,10,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGD_M_R,Wetland,66,18,0,14,0,79,40,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGD_M_R,Bareland,1,13,0,0,0,19,3,0,0,0,0,0
