,0
Forest,4480
Water,4130
Wetland,3019
Grassland,2040
Non_Wetland,890
Built-up,641
Bareland,264
Non_Water,257
Shrubland,231
Cropland,114
Permanent_ice_and_snow,22
Lichens_and_Mosses,3
