,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPJ_M_R,6651
AMAZON_EXTENSION_2024_WorldCover_2021_23LPJ_M_R,6469
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPJ_M_R,6214
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPJ_M_R,5914
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPJ_M_R,5713
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPJ_M_R,4214
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPJ_M_R,1415
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPJ_M_R,945
