Dataset,MajorityClass,Grassland,Cropland,Forest,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Grassland,0,0,142,177,55,26,70,260,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Cropland,685,0,327,179,136,72,82,558,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Bareland,241,0,50,33,0,76,183,170,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Built-up,154,0,44,14,112,0,42,187,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Water,740,0,188,343,137,66,0,752,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Forest,820,0,0,572,221,138,320,1076,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Non_Water,1,0,0,0,0,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Wetland,242,0,30,0,9,10,210,247,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Lichens_and_Mosses,5,0,0,0,1,0,2,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWD_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Non_Wetland,3,0,0,7,0,0,3,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Grassland,0,99,70,136,252,22,50,274,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Wetland,72,2,27,0,131,2,207,291,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Forest,642,165,0,501,754,81,238,1017,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Bareland,120,28,1,7,0,18,0,48,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Built-up,169,22,16,22,269,0,0,130,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Water,234,8,209,393,921,23,0,801,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Non_Water,0,0,0,0,1,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Shrubland,108,23,18,47,138,24,26,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Cropland,526,0,113,97,591,82,31,393,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Lichens_and_Mosses,3,1,0,0,9,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWD_M_R,Permanent_ice_and_snow,0,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Shrubland,0,0,0,0,0,0,0,0,206,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Wetland,0,0,0,0,0,0,17,0,204,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Grassland,0,0,0,114,0,0,101,0,323,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Forest,0,0,0,369,0,0,281,0,1010,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Water,0,0,0,538,0,0,0,0,385,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Bareland,0,0,0,24,0,0,89,0,44,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Cropland,0,0,0,41,0,0,125,0,267,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWD_M_R,Built-up,0,0,0,2,0,0,31,0,39,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Grassland,0,0,0,0,0,0,99,0,0,88,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Water,0,0,0,0,0,0,0,0,0,796,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Shrubland,0,0,0,0,0,0,59,0,0,60,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Forest,0,0,0,0,0,0,222,0,0,263,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Bareland,0,0,0,0,0,0,51,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Wetland,0,0,0,0,0,0,125,0,0,258,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Cropland,0,0,0,0,0,0,30,0,0,43,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWD_M_R,Built-up,0,0,0,0,0,0,4,0,0,7,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Grassland,0,424,270,114,41,148,101,609,0,0,68,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Wetland,0,10,55,0,9,4,17,77,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Bareland,5,353,90,24,0,242,89,323,0,0,22,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Forest,146,659,0,369,97,253,281,853,0,0,29,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Built-up,0,185,60,2,0,0,31,192,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Cropland,44,0,259,41,11,156,125,483,0,0,62,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Water,0,331,394,538,62,128,0,578,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Shrubland,11,46,45,0,9,27,0,0,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWD_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Grassland,0,671,178,0,7,138,70,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Forest,0,606,0,67,1,372,418,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Shrubland,0,202,73,3,1,100,59,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Wetland,0,197,98,0,1,15,136,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Bareland,0,211,57,0,0,157,70,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Built-up,0,41,24,0,14,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Water,0,331,131,31,42,100,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWD_M_R,Cropland,0,0,83,0,3,112,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Forest,144,185,0,16,121,0,109,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Shrubland,79,113,250,29,93,0,99,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Cropland,166,0,194,0,164,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Wetland,84,66,383,0,35,0,141,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Bareland,11,34,66,2,0,0,67,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Water,57,127,656,91,112,0,0,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Built-up,11,99,164,0,76,0,22,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWD_M_R,Grassland,0,153,237,25,147,0,96,0,0,0,0,3
