Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Shrubland,346,73,105,43,68,139,150,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Non_Wetland,0,0,0,0,0,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Grassland,0,134,64,16,84,167,258,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Bareland,384,80,0,50,56,18,67,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Built-up,202,57,76,0,3,75,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Water,1009,62,334,11,0,236,585,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Cropland,668,0,221,72,107,178,257,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Forest,450,69,50,20,42,0,250,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Non_Water,6,1,2,0,5,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Wetland,256,27,33,0,125,132,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTR_M_R,Permanent_ice_and_snow,7,0,3,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Non_Wetland,7,0,3,0,1,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Shrubland,112,0,78,24,59,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Grassland,0,0,116,53,67,14,0,225,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Cropland,536,0,285,125,146,8,0,324,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Bareland,146,0,0,49,201,0,0,113,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Built-up,77,0,27,0,32,1,0,102,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Water,385,0,142,45,0,14,0,456,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Forest,236,0,117,61,72,0,0,566,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Non_Water,2,0,1,1,4,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Wetland,155,0,22,2,177,42,0,259,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTR_M_R,Permanent_ice_and_snow,1,0,0,0,1,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Non_Wetland,4,0,3,0,6,3,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Grassland,0,8,114,19,182,42,0,286,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Bareland,93,6,0,14,87,0,0,81,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Water,382,4,329,14,0,29,0,433,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Non_Water,1,0,2,0,8,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Shrubland,98,5,84,16,75,24,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Built-up,104,2,152,0,15,4,0,84,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Cropland,531,0,382,74,192,31,0,397,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Wetland,81,5,66,0,273,57,0,263,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Forest,212,40,167,4,164,0,0,498,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTR_M_R,Permanent_ice_and_snow,0,0,3,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Shrubland,0,0,0,0,0,0,0,0,223,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Grassland,0,0,0,0,37,0,38,0,350,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Water,0,0,0,0,0,0,373,0,568,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Cropland,0,0,0,0,19,0,16,0,295,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Bareland,0,0,0,0,18,0,14,0,74,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Built-up,0,0,0,0,0,0,3,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Forest,0,0,0,0,8,0,81,0,303,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTR_M_R,Wetland,0,0,0,0,1,0,0,0,527,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Water,0,0,0,0,0,0,0,0,0,639,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Grassland,0,0,0,0,334,0,0,0,0,143,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Bareland,0,0,0,0,186,0,0,0,0,63,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Shrubland,0,0,0,0,186,0,0,0,0,60,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Forest,0,0,0,0,185,0,0,0,0,85,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Cropland,0,0,0,0,293,0,0,0,0,120,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Wetland,0,0,0,0,417,0,0,0,0,148,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTR_M_R,Built-up,0,0,0,0,18,0,0,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Grassland,0,399,63,80,37,208,38,451,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Bareland,29,318,0,121,18,55,14,299,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Built-up,23,115,11,0,0,33,3,137,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Water,67,541,150,71,0,221,373,835,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Forest,181,298,40,85,8,0,81,364,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Shrubland,20,40,13,20,0,41,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Cropland,89,0,40,94,19,165,16,410,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Wetland,48,101,5,5,1,104,0,126,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTR_M_R,Permanent_ice_and_snow,0,4,0,3,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Grassland,0,588,1,87,87,97,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Bareland,0,213,0,113,39,26,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Shrubland,0,172,1,62,55,80,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Built-up,0,25,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Water,0,304,31,47,0,11,22,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Forest,0,194,0,104,73,0,22,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Wetland,0,107,0,19,152,56,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTR_M_R,Cropland,0,0,0,34,23,50,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Shrubland,77,139,85,0,67,204,70,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Water,94,231,225,0,0,235,242,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Forest,40,42,10,0,7,0,39,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Cropland,58,0,77,0,24,101,37,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Bareland,4,80,0,0,33,33,7,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Wetland,73,75,17,0,53,162,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Built-up,1,46,40,0,5,58,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTR_M_R,Grassland,0,241,117,0,92,228,87,0,0,0,0,3
