,0
Forest,18761
Water,18531
Cropland,16721
Wetland,13641
Grassland,11261
Built-up,7003
Bareland,4956
Non_Wetland,4381
Shrubland,3804
Non_Water,2542
Permanent_ice_and_snow,27
Lichens_and_Mosses,14
