,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LXR_M_R,1805
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXR_M_R,1573
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXR_M_R,1541
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXR_M_R,1488
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXR_M_R,768
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXR_M_R,734
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXR_M_R,608
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXR_M_R,581
