,0
Forest,3195
Water,1856
Grassland,1378
Wetland,987
Shrubland,603
Bareland,374
Non_Wetland,245
Non_Water,115
Cropland,111
Built-up,25
Permanent_ice_and_snow,13
Lichens_and_Mosses,7
