Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Shrubland,3,1,1,3,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Grassland,0,6,1,2,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Cropland,28,0,0,10,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Lichens_and_Mosses,1,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Bareland,52,22,4,0,23,38,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Built-up,8,7,0,10,0,4,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Water,37,5,1,44,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Forest,14,4,2,2,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Wetland,15,4,0,4,1,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGS_M_R,Permanent_ice_and_snow,3,0,0,3,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGS_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGS_M_R,Grassland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGS_M_R,Cropland,0,0,3,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGS_M_R,Bareland,0,0,25,0,0,4,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGS_M_R,Wetland,0,0,0,0,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGS_M_R,Water,0,0,16,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGS_M_R,Forest,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Bareland,0,0,0,0,0,61,0,0,19,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Cropland,0,0,0,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Wetland,0,0,0,0,0,6,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Grassland,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Water,0,0,0,0,0,0,0,0,15,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGS_M_R,Forest,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Water,1,3,16,22,7,0,2,0,0,31,16,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Cropland,4,0,3,15,6,0,3,0,0,13,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Bareland,13,9,25,0,30,4,6,0,0,50,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Built-up,3,2,0,7,0,0,0,0,0,12,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Grassland,0,1,0,4,2,0,1,0,0,4,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Wetland,0,1,0,1,0,0,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGS_M_R,Forest,2,4,0,4,2,0,0,0,0,17,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGS_M_R,Water,0,0,0,29,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGS_M_R,Grassland,0,2,0,6,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGS_M_R,Built-up,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGS_M_R,Cropland,0,0,0,9,4,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGS_M_R,Bareland,0,8,0,0,28,19,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGS_M_R,Wetland,0,1,0,2,0,3,0,0,0,0,0,0
