,0
Water,15896
Grassland,14551
Shrubland,11791
Forest,10709
Cropland,9964
Bareland,6111
Wetland,6086
Built-up,4276
Non_Water,1757
Non_Wetland,1675
Permanent_ice_and_snow,67
Lichens_and_Mosses,11
