Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Shrubland,219,111,61,52,73,27,89,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Non_Wetland,0,0,0,0,0,0,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Grassland,0,127,22,16,41,4,67,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Bareland,207,78,0,41,53,39,95,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Built-up,136,92,49,0,39,4,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Water,257,114,133,0,37,0,215,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Forest,319,114,39,65,0,22,71,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Cropland,270,0,84,58,69,17,72,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Non_Water,3,3,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Wetland,76,44,3,0,5,30,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R,Permanent_ice_and_snow,4,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Non_Wetland,7,0,0,1,0,3,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Shrubland,90,0,22,23,25,25,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Grassland,0,0,19,18,14,19,0,132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Cropland,364,0,32,70,50,44,0,226,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Bareland,116,0,0,25,15,215,0,112,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Built-up,83,0,14,0,3,6,0,75,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Water,52,0,11,17,1,0,0,130,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Forest,184,0,116,45,0,15,0,431,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Non_Water,2,0,0,0,0,2,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Wetland,35,0,1,3,0,76,0,114,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Non_Wetland,3,2,6,1,1,4,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Grassland,0,48,116,13,12,35,0,155,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Bareland,48,81,0,13,6,74,0,91,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Water,21,82,177,12,3,0,0,132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Forest,160,31,268,20,0,36,0,386,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Built-up,64,0,123,0,6,17,0,80,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Non_Water,1,0,2,0,0,4,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Shrubland,64,29,70,11,26,28,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Cropland,244,0,261,42,28,30,0,244,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Wetland,23,18,55,0,24,55,0,113,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,Permanent_ice_and_snow,0,0,4,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Shrubland,0,0,0,0,0,0,0,0,114,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Grassland,0,0,0,0,0,1,4,0,83,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Water,0,0,0,0,0,0,101,0,179,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Cropland,0,0,0,0,0,0,0,0,103,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Bareland,0,0,0,0,0,4,15,0,93,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Built-up,0,0,0,0,0,0,4,0,6,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Forest,0,0,0,0,0,6,4,0,75,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,Wetland,0,0,0,0,0,4,0,0,136,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Grassland,0,0,0,0,0,20,0,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Water,0,0,0,0,0,0,0,0,0,233,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Shrubland,0,0,0,0,0,45,0,0,0,23,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Cropland,0,0,0,0,0,26,0,0,0,29,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Bareland,0,0,0,0,0,65,0,0,0,66,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Wetland,0,0,0,0,0,71,0,0,0,44,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Forest,0,0,0,0,0,32,0,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,Built-up,0,0,0,0,0,3,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Grassland,0,177,8,30,198,1,4,206,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Built-up,9,93,5,0,64,0,4,106,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Water,11,169,29,25,96,0,101,290,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Forest,69,174,10,29,0,6,4,233,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Cropland,24,0,1,36,180,0,0,200,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Bareland,15,269,0,76,111,4,15,225,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Shrubland,12,27,5,13,48,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Wetland,1,18,1,0,36,4,0,39,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,Permanent_ice_and_snow,0,3,0,0,1,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Grassland,0,163,0,46,83,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Shrubland,0,61,1,48,89,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Bareland,0,58,0,34,52,44,0,0,0,0,0,0
