Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Shrubland,495,150,147,79,189,220,151,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Non_Wetland,0,0,0,0,0,0,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Grassland,0,294,46,30,215,280,352,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Bareland,388,114,0,81,96,64,59,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Built-up,363,150,131,0,100,198,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Water,1739,375,245,32,0,631,913,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Forest,917,224,51,21,324,0,438,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Cropland,641,0,198,77,166,255,164,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Non_Water,7,4,1,0,9,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Wetland,1073,320,77,30,601,413,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R,Permanent_ice_and_snow,4,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXT_M_R,Non_Wetland,8,0,0,0,0,1,0,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXT_M_R,Shrubland,143,0,58,33,90,23,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXT_M_R,Grassland,0,0,31,69,185,97,0,560,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXT_M_R,Cropland,833,0,180,146,107,50,0,520,0,0,0,0
