Dataset,MajorityClass,Grassland,Forest,Wetland,Cropland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWB_M_R,Built-up,37,3,3,0,53,0,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Shrubland,0,0,0,0,0,0,0,0,137,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Wetland,0,0,0,0,0,0,172,0,1484,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Grassland,0,0,92,0,0,0,82,0,760,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Forest,0,0,277,0,0,0,201,0,1579,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Bareland,0,0,22,0,0,0,48,0,105,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Water,0,0,360,0,0,0,0,0,764,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Cropland,0,0,3,0,0,0,2,0,220,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWB_M_R,Built-up,0,0,0,0,0,0,2,0,27,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Grassland,0,0,0,0,0,0,102,0,0,76,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Wetland,0,0,0,0,0,0,514,0,0,389,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Bareland,0,0,0,0,0,0,81,0,0,57,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Shrubland,0,0,0,0,0,0,1,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Cropland,0,0,0,0,0,0,5,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Water,0,0,0,0,0,0,0,0,0,510,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Forest,0,0,0,0,0,0,319,0,0,212,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWB_M_R,Built-up,0,0,0,0,0,0,3,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Grassland,0,237,92,361,41,47,82,332,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Wetland,40,416,0,274,123,8,172,290,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Forest,102,0,277,454,125,61,201,475,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Bareland,0,51,22,200,0,107,48,111,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Built-up,0,7,0,33,0,0,2,23,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Water,4,420,360,258,104,36,0,231,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Shrubland,5,5,0,8,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWB_M_R,Cropland,0,24,3,0,0,12,2,72,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Grassland,0,133,192,208,1,53,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Wetland,0,321,0,103,2,20,207,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Forest,0,0,328,178,1,127,334,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Bareland,0,33,24,36,0,31,66,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Shrubland,0,18,2,33,0,15,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Built-up,0,1,2,5,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Water,0,203,473,39,16,23,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWB_M_R,Cropland,0,11,6,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Wetland,349,780,0,142,83,0,344,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Forest,54,0,47,63,12,0,84,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Shrubland,19,75,1,23,6,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Water,120,723,170,32,54,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Bareland,13,59,1,7,0,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Cropland,4,42,0,0,8,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Grassland,0,235,30,78,56,0,48,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWB_M_R,Built-up,0,12,0,1,2,0,1,0,0,0,0,0
