Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Shrubland,254,85,102,63,53,110,115,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Non_Wetland,0,0,0,0,0,0,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Grassland,0,172,54,42,50,109,139,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Bareland,237,73,0,53,65,44,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Built-up,225,147,86,0,17,136,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Water,535,178,182,22,0,249,376,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Forest,409,169,61,72,96,0,270,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Cropland,298,0,127,91,38,150,103,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Non_Water,5,3,1,0,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Wetland,103,45,10,0,35,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Lichens_and_Mosses,0,3,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R,Permanent_ice_and_snow,30,1,27,1,6,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Non_Wetland,6,0,0,0,2,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Shrubland,103,0,45,29,53,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Grassland,0,0,27,42,48,5,0,201,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Bareland,272,0,0,38,217,3,0,146,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Built-up,176,0,59,0,61,0,0,143,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Water,465,0,22,119,0,7,0,403,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Forest,469,0,145,119,135,0,0,830,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Non_Water,2,0,0,0,5,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Cropland,581,0,96,156,79,4,0,307,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Wetland,116,0,3,1,59,13,0,125,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Lichens_and_Mosses,6,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,Permanent_ice_and_snow,17,0,10,0,31,5,0,26,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,Non_Wetland,3,0,4,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,Grassland,0,4,163,36,51,7,0,179,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,Bareland,117,1,0,28,82,0,0,82,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,Built-up,175,0,212,0,44,4,0,125,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,Forest,369,4,426,40,136,0,0,610,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,Water,269,1,377,24,0,42,0,343,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,Non_Water,1,0,3,0,5,0,0,1,0,0,0,0
