Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Shrubland,253,58,67,71,87,181,134,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Non_Wetland,0,0,0,0,0,0,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Grassland,0,207,90,58,132,282,214,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Bareland,327,49,0,107,80,90,32,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Built-up,295,97,121,0,40,168,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Water,857,125,218,8,0,487,551,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Forest,578,118,90,106,165,0,398,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Cropland,369,0,142,83,106,272,123,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Non_Water,2,2,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Wetland,165,27,9,0,104,61,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Lichens_and_Mosses,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRE_M_R,Permanent_ice_and_snow,25,3,24,7,4,5,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Non_Wetland,8,0,0,1,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Shrubland,143,0,45,37,48,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Grassland,0,0,54,131,114,36,0,338,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Cropland,811,0,114,231,104,57,0,336,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Bareland,379,0,0,124,158,19,0,146,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Built-up,195,0,124,0,59,17,0,161,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Water,959,0,59,163,0,20,0,710,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Forest,795,0,248,186,280,0,0,1116,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Non_Water,4,0,0,0,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Wetland,299,0,7,14,217,57,0,283,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRE_M_R,Permanent_ice_and_snow,28,0,18,7,9,4,0,19,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Non_Wetland,5,0,1,0,2,2,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Grassland,0,3,174,60,148,24,0,212,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Bareland,360,0,0,55,73,0,0,77,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Forest,927,25,398,65,167,0,0,811,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Built-up,314,0,251,0,28,0,0,107,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Water,956,1,560,71,0,102,0,455,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Non_Water,1,0,1,0,6,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Shrubland,169,0,105,25,54,15,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Cropland,726,0,322,170,116,17,0,263,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Wetland,310,0,45,14,107,107,0,117,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRE_M_R,Permanent_ice_and_snow,47,0,39,1,2,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Shrubland,0,0,0,0,0,0,0,0,207,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Grassland,0,0,0,0,19,0,95,0,354,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Water,0,0,0,0,0,0,463,0,532,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Cropland,0,0,0,0,2,0,13,0,136,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Bareland,0,0,0,0,7,0,19,0,34,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Built-up,0,0,0,0,5,0,5,0,27,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Forest,0,0,0,0,48,0,188,0,492,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Wetland,0,0,0,0,8,0,0,0,393,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRE_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Water,0,0,0,0,0,0,0,0,0,652,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Grassland,0,0,0,0,477,0,0,0,0,143,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Bareland,0,0,0,0,148,0,0,0,0,34,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Shrubland,0,0,0,0,176,0,0,0,0,65,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Built-up,0,0,0,0,45,0,0,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Cropland,0,0,0,0,215,0,0,0,0,71,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Wetland,0,0,0,0,336,0,0,0,0,156,0,0
