Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Shrubland,3,3,3,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Grassland,0,21,10,9,8,7,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Cropland,78,0,26,40,29,38,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Wetland,112,43,0,32,6,70,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Lichens_and_Mosses,1,1,1,1,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Bareland,91,47,29,0,44,68,40,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Built-up,29,20,10,19,0,17,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Water,125,57,58,88,25,0,40,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Forest,84,49,37,32,21,31,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R,Permanent_ice_and_snow,11,0,0,6,2,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Grassland,0,0,2,0,0,0,0,29,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Cropland,0,0,16,0,0,6,0,47,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Bareland,0,0,23,0,0,8,0,53,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Forest,0,0,13,0,0,4,0,87,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Wetland,0,0,0,0,0,9,0,189,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,Water,0,0,57,0,0,0,0,95,0,0,0,0
