Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Shrubland,335,72,94,84,87,214,92,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Non_Wetland,3,3,0,0,0,7,19,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Grassland,0,161,53,34,50,215,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Bareland,219,30,0,13,104,64,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Built-up,259,107,73,0,12,190,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Water,628,121,212,4,0,658,346,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Forest,1148,306,130,109,438,0,373,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Cropland,614,0,123,77,139,379,70,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Wetland,555,107,54,1,323,528,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Non_Water,5,0,1,0,5,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Lichens_and_Mosses,0,1,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNC_M_R,Permanent_ice_and_snow,10,0,7,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNC_M_R,Non_Wetland,3,0,1,0,3,8,13,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNC_M_R,Shrubland,114,0,53,30,55,98,44,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNC_M_R,Grassland,0,0,43,43,85,191,75,298,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNC_M_R,Cropland,828,0,115,88,174,217,16,455,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNC_M_R,Bareland,174,0,0,22,212,29,5,145,0,0,0,0
