Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Shrubland,167,58,94,64,97,14,32,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Non_Wetland,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Grassland,0,93,48,22,81,4,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Bareland,269,48,0,93,25,10,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Built-up,122,63,66,0,57,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Water,239,20,70,5,79,0,85,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Forest,257,79,77,64,0,10,89,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Cropland,282,0,126,61,142,6,23,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Non_Water,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Wetland,34,1,4,0,17,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTP_M_R,Permanent_ice_and_snow,20,0,19,10,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Non_Wetland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Shrubland,44,0,53,15,18,32,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Grassland,0,0,33,17,10,7,0,165,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Cropland,304,0,112,160,24,21,0,276,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Bareland,105,0,0,47,15,174,0,141,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Built-up,59,0,74,0,6,33,0,69,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Water,33,0,34,17,31,0,0,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Forest,160,0,145,79,0,54,0,480,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Non_Water,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Wetland,7,0,3,3,4,18,0,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTP_M_R,Permanent_ice_and_snow,6,0,40,0,3,12,0,33,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Non_Wetland,1,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Grassland,0,13,59,8,6,16,0,132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Bareland,74,22,0,20,0,81,0,98,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Forest,239,10,211,5,0,15,0,472,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Non_Water,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Water,28,0,100,2,8,0,0,215,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Shrubland,72,11,71,6,7,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Cropland,302,0,220,55,28,20,0,216,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Built-up,88,23,141,0,0,17,0,67,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Wetland,4,0,15,2,0,6,0,42,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTP_M_R,Permanent_ice_and_snow,19,0,45,0,0,3,0,14,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTP_M_R,Shrubland,0,0,0,0,0,0,0,0,61,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTP_M_R,Grassland,0,0,0,0,0,0,0,0,31,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTP_M_R,Water,0,0,0,0,0,0,81,0,69,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTP_M_R,Cropland,0,0,0,0,0,0,0,0,32,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTP_M_R,Forest,0,0,0,0,0,13,43,0,105,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTP_M_R,Bareland,0,0,0,0,0,3,13,0,25,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTP_M_R,Wetland,0,0,0,0,0,0,0,0,59,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Bareland,0,0,0,0,0,51,0,0,0,28,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Water,0,0,0,0,0,0,0,0,0,150,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Shrubland,0,0,0,0,0,39,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Grassland,0,0,0,0,0,17,0,0,0,19,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Cropland,0,0,0,0,0,32,0,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Built-up,0,0,0,0,0,5,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Wetland,0,0,0,0,0,22,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTP_M_R,Forest,0,0,0,0,0,57,0,0,0,11,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Grassland,0,278,11,58,122,0,0,209,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Bareland,19,358,0,131,73,3,13,271,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Water,7,223,26,6,68,0,81,171,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Forest,97,356,18,84,0,13,43,267,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Cropland,27,0,4,64,106,0,0,201,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Built-up,4,135,15,0,14,0,0,75,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Shrubland,14,45,3,13,35,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Wetland,2,30,1,0,4,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTP_M_R,Permanent_ice_and_snow,3,50,0,21,1,0,0,28,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Grassland,0,203,2,54,128,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Shrubland,0,84,6,63,125,51,9,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Bareland,0,75,0,146,129,51,1,0,0,0,0,20
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Built-up,0,32,0,0,24,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Forest,0,135,0,59,0,127,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Cropland,0,0,5,71,70,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Water,0,6,11,10,7,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Wetland,0,0,1,0,5,27,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTP_M_R,Permanent_ice_and_snow,0,0,0,6,37,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTP_M_R,Shrubland,82,86,72,0,134,17,21,0,0,0,0,59
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTP_M_R,Forest,42,39,20,0,0,4,12,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTP_M_R,Cropland,58,0,83,0,83,9,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTP_M_R,Bareland,8,46,0,0,38,6,0,0,0,0,0,116
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTP_M_R,Built-up,5,47,50,0,48,1,0,0,0,0,0,18
