Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Grassland,253,119,37,42,25,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Non_Wetland,9,1,0,0,0,1,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Water,735,30,305,41,232,0,1237,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Shrubland,34,14,2,9,3,3,52,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Cropland,351,0,112,130,4,2,452,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Wetland,336,7,35,7,0,129,462,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Bareland,100,52,0,63,1,2,216,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Built-up,144,96,80,0,1,3,212,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Forest,0,129,92,123,85,86,896,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Lichens_and_Mosses,0,1,0,1,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LXH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXH_M_R,Non_Wetland,1,0,0,0,9,2,1,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXH_M_R,Shrubland,13,0,6,4,25,9,22,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXH_M_R,Grassland,98,0,108,30,188,79,0,6,0,0,0,0
