Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Shrubland,3,1,3,3,3,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Grassland,0,1,7,10,1,6,19,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Cropland,28,0,7,22,0,3,14,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Wetland,114,1,0,75,0,61,80,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Bareland,97,0,33,0,4,49,62,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Built-up,27,0,7,23,0,9,16,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Water,166,1,76,144,2,0,133,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Forest,102,2,40,70,6,50,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R,Permanent_ice_and_snow,15,0,4,14,1,4,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Grassland,0,0,5,0,0,2,0,45,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Cropland,0,0,0,0,0,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Bareland,0,0,27,0,0,16,0,100,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Forest,0,0,27,0,0,15,0,119,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Wetland,0,0,0,0,0,14,0,218,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Water,0,0,48,0,0,0,0,132,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Built-up,0,0,1,0,0,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Grassland,0,0,0,0,0,27,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Cropland,0,0,0,0,0,15,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Wetland,0,0,0,0,0,129,0,0,35,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Bareland,0,0,0,0,0,119,0,0,26,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Built-up,0,0,0,0,0,26,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Water,0,0,0,0,0,0,0,0,128,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Forest,0,0,0,0,0,114,0,0,34,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,Permanent_ice_and_snow,0,0,0,0,0,6,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Water,69,70,48,27,34,0,87,0,0,126,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Cropland,7,0,0,1,2,0,6,0,0,35,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Wetland,37,29,0,11,6,14,42,0,0,64,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Bareland,41,56,27,0,29,16,53,0,0,90,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Built-up,9,14,1,5,0,0,12,0,0,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Forest,45,59,27,27,20,15,0,0,0,97,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Grassland,0,9,5,2,3,2,13,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,Permanent_ice_and_snow,3,4,0,2,3,0,10,0,0,17,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Water,0,19,150,82,88,0,28,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Grassland,0,7,37,4,21,11,11,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Wetland,0,10,0,15,47,37,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Forest,0,23,80,26,57,56,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Bareland,0,18,69,0,48,31,30,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Built-up,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Cropland,0,0,3,0,9,5,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,Permanent_ice_and_snow,0,0,1,3,8,3,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,Wetland,17,1,0,61,0,49,60,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,Water,10,1,19,102,0,0,92,0,0,0,19
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,Forest,10,6,5,28,0,23,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,Bareland,1,1,1,0,0,13,4,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,Grassland,0,2,3,13,0,9,13,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,Built-up,0,2,1,5,0,1,5,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,Cropland,0,0,0,1,0,0,0,0,0,0,0
