Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Shrubland,3,3,1,3,2,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Grassland,0,12,1,5,3,5,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Cropland,52,0,3,30,21,29,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Wetland,17,11,0,7,1,23,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Lichens_and_Mosses,1,1,0,1,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Bareland,69,46,0,0,22,63,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Built-up,14,13,0,12,0,9,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Water,60,42,0,83,7,0,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Forest,33,28,1,19,7,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R,Permanent_ice_and_snow,4,0,0,9,2,4,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Cropland,0,0,14,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Grassland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Wetland,0,0,0,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Bareland,0,0,24,0,0,6,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Water,0,0,45,0,0,0,0,18,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,Forest,0,0,4,0,0,1,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHS_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHS_M_R,Grassland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHS_M_R,Wetland,0,0,0,0,0,19,0,0,16,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHS_M_R,Bareland,0,0,0,0,0,76,0,0,38,0,0,0
