Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Shrubland,314,115,123,76,41,249,140,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Non_Wetland,7,4,1,0,0,5,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Grassland,0,178,31,21,13,297,143,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Bareland,294,79,0,34,27,196,62,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Built-up,232,94,82,0,7,194,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Water,595,37,313,11,0,950,367,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Forest,659,158,93,92,42,0,179,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Cropland,361,0,88,81,10,276,56,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Wetland,443,93,57,1,113,337,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Non_Water,5,3,1,0,1,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R,Permanent_ice_and_snow,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Non_Wetland,8,0,1,0,4,1,5,15,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Shrubland,104,0,47,34,59,38,9,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Grassland,0,0,57,38,99,64,24,398,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Cropland,314,0,134,38,81,156,11,427,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Wetland,161,0,17,11,386,105,0,716,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Bareland,123,0,0,41,240,37,3,215,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Built-up,148,0,70,0,45,28,1,193,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Water,234,0,62,35,0,67,33,637,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Forest,467,0,167,159,362,0,65,1178,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Non_Water,1,0,0,0,10,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Non_Wetland,5,3,4,0,3,2,13,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Grassland,0,17,179,28,47,61,54,324,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Wetland,119,46,95,4,375,107,0,476,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Bareland,87,12,0,10,47,20,15,77,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Forest,409,43,516,81,271,0,193,956,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Built-up,132,4,237,0,13,16,4,162,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Non_Water,1,0,4,0,6,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Water,91,6,415,8,0,139,146,475,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Shrubland,112,17,115,19,67,30,33,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Cropland,326,0,358,33,33,180,27,272,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,Permanent_ice_and_snow,0,0,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQN_M_R,Shrubland,0,0,0,0,0,0,0,0,251,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQN_M_R,Wetland,0,0,0,0,8,0,0,0,510,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQN_M_R,Grassland,0,0,0,0,4,0,69,0,259,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQN_M_R,Forest,0,0,0,0,52,0,296,0,452,0,0,0
