Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Shrubland,3,1,1,3,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Grassland,0,9,1,5,1,5,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Cropland,41,0,0,18,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Wetland,49,4,0,24,0,20,0,1,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Lichens_and_Mosses,1,0,0,1,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Bareland,87,19,4,0,12,38,4,1,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Built-up,10,7,0,6,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Water,101,2,5,77,0,0,1,4,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Forest,44,3,2,8,0,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGR_M_R,Permanent_ice_and_snow,8,0,0,5,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGR_M_R,Shrubland,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGR_M_R,Bareland,0,0,25,0,0,11,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGR_M_R,Grassland,0,0,6,0,0,2,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGR_M_R,Water,0,0,27,0,0,0,0,0,20,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGR_M_R,Wetland,0,0,0,0,0,1,0,0,22,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGR_M_R,Forest,0,0,1,0,0,0,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Grassland,0,0,0,0,0,15,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Cropland,0,0,0,0,0,9,0,0,0,1,0,0
