,0
Water,17619
Grassland,15023
Forest,13365
Cropland,12762
Shrubland,9696
Wetland,9213
Bareland,7642
Built-up,6842
Non_Water,2071
Non_Wetland,1549
Permanent_ice_and_snow,63
Lichens_and_Mosses,12
