Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Shrubland,3,2,3,3,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Grassland,0,14,13,17,3,26,1,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Cropland,59,0,29,23,12,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Wetland,24,7,7,0,7,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Bareland,54,21,0,20,25,51,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Built-up,19,6,10,0,6,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Water,123,28,81,25,0,101,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Forest,82,31,45,33,29,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MRP_M_R,Permanent_ice_and_snow,10,0,6,1,2,5,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Shrubland,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Grassland,0,0,0,0,24,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Cropland,0,0,0,0,27,0,0,13,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Wetland,0,0,0,0,23,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Bareland,0,0,0,0,31,0,0,27,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Built-up,0,0,0,0,10,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Water,0,0,0,0,0,0,0,122,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRP_M_R,Forest,0,0,0,0,67,0,0,37,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Water,29,55,48,4,0,81,36,0,107,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Cropland,31,0,15,13,3,48,6,0,63,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Wetland,3,0,4,0,0,11,0,0,16,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Bareland,27,33,0,13,4,41,5,0,49,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Built-up,11,12,11,0,2,11,1,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Forest,34,46,33,11,12,0,15,0,88,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Grassland,0,15,10,9,3,28,2,0,41,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRP_M_R,Permanent_ice_and_snow,4,1,3,2,0,6,0,0,7,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Water,0,77,11,59,0,30,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Grassland,0,39,11,23,17,25,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Wetland,0,13,1,10,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Bareland,0,20,0,25,41,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Built-up,0,3,3,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Forest,0,52,17,37,49,0,12,0,0,0,0
