Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Shrubland,3,1,3,1,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Grassland,0,12,30,7,8,13,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Cropland,71,0,40,26,16,41,50,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Wetland,95,21,0,19,0,56,74,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Bareland,40,5,10,0,7,7,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Built-up,19,5,6,10,0,8,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Water,126,25,62,56,1,0,101,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Forest,84,30,57,27,19,47,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KUQ_M_R,Permanent_ice_and_snow,12,0,2,2,0,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Grassland,0,0,9,0,0,5,0,43,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Cropland,0,0,14,0,0,9,0,54,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Bareland,0,0,6,0,0,7,0,10,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Built-up,0,0,0,0,0,1,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Forest,0,0,34,0,0,21,0,92,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Wetland,0,0,0,0,0,6,0,111,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Water,0,0,50,0,0,0,0,31,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Shrubland,0,0,0,0,0,3,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Grassland,0,0,0,0,0,31,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Cropland,0,0,0,0,0,41,0,0,15,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Wetland,0,0,0,0,0,95,0,0,39,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Bareland,0,0,0,0,0,16,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Built-up,0,0,0,0,0,5,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Water,0,0,0,0,0,0,0,0,124,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Forest,0,0,0,0,0,73,0,0,33,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Water,3,63,50,40,15,0,75,0,0,21,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Cropland,16,0,14,15,18,9,52,0,0,36,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Wetland,8,22,0,3,1,6,40,0,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Bareland,4,39,6,0,11,7,34,0,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Built-up,3,15,0,2,0,1,15,0,0,9,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Forest,36,76,34,27,22,21,0,0,0,55,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Grassland,0,27,9,15,9,5,36,0,0,28,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUQ_M_R,Permanent_ice_and_snow,0,12,0,1,0,0,6,0,0,2,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Grassland,0,54,10,1,11,6,25,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Wetland,0,68,0,1,12,33,33,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Bareland,0,27,0,0,16,16,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Water,0,120,17,5,57,0,47,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Built-up,0,4,0,2,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Forest,0,65,28,5,40,32,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Cropland,0,0,3,0,15,3,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUQ_M_R,Permanent_ice_and_snow,0,4,0,0,2,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUQ_M_R,Water,47,28,36,20,0,0,57,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUQ_M_R,Cropland,21,0,12,19,0,11,16,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUQ_M_R,Wetland,48,33,0,17,0,37,58,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUQ_M_R,Built-up,8,7,0,8,0,3,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUQ_M_R,Forest,28,22,14,19,0,26,0,0,0,0,0,5
