,0
Wetland,7507
Forest,6940
Water,6867
Grassland,5371
Cropland,2863
Non_Wetland,2260
Built-up,2024
Shrubland,1879
Bareland,1256
Non_Water,759
Permanent_ice_and_snow,58
Lichens_and_Mosses,25
