Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Shrubland,368,80,73,107,153,48,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Grassland,0,203,71,93,204,37,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Non_Wetland,13,5,0,0,9,5,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Bareland,394,106,0,126,149,26,92,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Built-up,427,210,157,0,243,0,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Water,1397,273,414,98,859,161,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Forest,1600,496,288,310,0,107,338,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Cropland,1038,0,369,371,591,98,109,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Wetland,293,53,13,6,133,0,107,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Non_Water,5,1,0,0,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Non_Wetland,4,0,4,0,4,11,7,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Shrubland,96,0,68,32,53,81,66,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Grassland,0,0,73,60,167,173,146,180,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Cropland,759,0,432,332,540,353,323,566,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Bareland,107,0,0,123,125,14,245,80,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Built-up,141,0,166,0,131,43,99,170,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Forest,745,0,368,201,0,762,809,874,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Non_Water,1,0,0,0,0,0,11,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Water,431,0,162,167,449,376,0,352,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,Wetland,46,0,24,2,33,0,245,42,0,0,0,0
